_min_act,_max_obs,KL,ValFuncLoss,_mean_obs,_std_obs,_lr_multiplier,_max_act,_mean_adv,_min_adv,PolicyEntropy,_min_discrew,Beta,PolicyLoss,Steps,ExplainedVarNew,_std_discrew,_min_obs,_Episode,_std_act,ExplainedVarOld,_max_adv,_MeanReward,_std_adv,_max_discrew,_mean_act,_mean_discrew
-2.273714065551758,0.43619171406414453,0.0040389365,0.0003602297282169277,0.00601335238208074,0.01047570629679758,1.0,2.1777257919311523,-3.552713678800501e-18,-3.6353666059204426,3.5370502,-0.2216874429313581,2.25,-0.015194269,1000,0.8802569139880372,0.003008164994132308,-0.5419589534181625,1260,0.35989190680201294,0.7288070848175267,2.70515294327172,-42.4,0.9999058971971574,0.0,0.026537480884813704,-0.10166801940107437
-1.9597954750061035,0.4525747431626585,0.0028477132,0.00029379567176257337,-0.011476316129185687,0.010567993895053258,1.0,2.0234642028808594,-2.842170943040401e-17,-2.5284916945823883,3.5271685,-0.2216874429313581,2.25,-0.015666941,1000,0.9110605417899961,0.003086780286078815,-0.4473241504157031,1280,0.3607105349475257,0.8297991103808051,3.0046029297539985,-41.8,0.9998886564090407,0.0,0.01090257474372629,-0.09944408578246401
-1.962751865386963,0.4688439345242211,0.0024345021,0.0003890701665846269,0.0084282170253504,0.01225560732178851,1.0,2.1049554347991943,7.105427357601002e-18,-2.096711652775925,3.5210867,-0.2216874429313581,2.25,-0.014124038,1000,0.892142820547466,0.0030344001958747435,-0.5181689050435406,1300,0.37000687916934727,0.754097541730684,2.8297264140346567,-39.35,0.9999011006887164,0.0,0.03304545081965625,-0.08992030195068945
-1.9304304122924805,0.456288408106974,0.0017414389,0.0006773628412543519,0.01362570087450073,0.010711081971186481,1.0,2.151585817337036,8.526512829121202e-17,-1.9765318736053825,3.5139284,-0.2216874429313581,2.25,-0.011277717,1000,0.7785833820668261,0.0029878307181183056,-0.4581153401615422,1320,0.3635286217584015,0.5557500945064773,2.53778071482503,-34.5,0.9999232215976872,0.0,0.029985805783304387,-0.07846692173918411
-2.0790352821350098,0.38660704589071876,0.0028992651,0.0005603212391886307,-0.0009537917405822648,0.012158207593568705,1.0,2.207080841064453,-2.842170943040401e-17,-2.2308694885289726,3.5004468,-0.2216874429313581,2.25,-0.013774764,1000,0.8157163690920212,0.003027658752802295,-0.5718686011659575,1340,0.36830502791480085,0.7283062958381857,2.785534037275529,-35.65,0.9999094489581748,0.0,-0.002408114619087428,-0.0779550455409304
-2.0117602348327637,0.3844099729004879,0.003622762,0.0006177909278063465,0.0034440277694873117,0.009887182015665517,1.0,1.9326987266540527,1.4210854715202004e-17,-2.47419833249892,3.475356,-0.21685983969731068,2.25,-0.016049774,1000,0.7801645904699417,0.002804266825326472,-0.45093086867955656,1360,0.3453353140346752,0.6812293435412393,2.7354890312900633,-35.45,0.9999105777828788,0.0,0.015464538862463087,-0.0800284667576847
-2.089991331100464,0.3929109143207476,0.004310134,0.0004590589181722995,0.001037345790634348,0.010657800282597052,1.0,2.146705389022827,9.947598300641403e-17,-2.432918061788484,3.4628744,-0.2216874429313581,2.25,-0.01950993,1000,0.8181981774132094,0.0024093982716627492,-0.3663767219091329,1380,0.3664187378439684,0.711052468674783,2.7082407477446937,-32.7,0.9999031263941437,0.0,0.017108410113723948,-0.07192026794627279
-2.1278412342071533,0.37642522491571734,0.002910709,0.0006556950004985542,0.006319734178850917,0.0105384876091452,1.0,2.4008796215057373,-1.0658141036401503e-17,-2.064456519265931,3.459345,-0.217736918068623,2.25,-0.016048035,1000,0.7626862400103828,0.0027612425138073995,-0.3537321567384237,1400,0.36253268955178614,0.5828445571695857,3.2588997710664795,-31.35,0.9999213668310322,0.0,0.015492881048005074,-0.06961375539020545
-2.098942279815674,0.37904647119058155,0.00828077,0.0003310706202281678,0.006090988392681594,0.010425072848502808,1.0,2.1955456733703613,-3.552713678800501e-18,-2.6091393678115553,3.4739785,-0.17430320183488637,3.375,-0.028319856,1000,0.8329568710684425,0.001981836495876916,-0.3729649592157,1420,0.37818645911253523,0.7426820093587927,3.058799554754556,-30.9,0.9998899073497685,0.0,0.01922381754545495,-0.06553916107381288
-2.2105712890625,0.4055442505800519,0.0032707101,0.0008561204596504872,-0.009623860494758689,0.01011614285315827,1.0,2.1215872764587402,5.684341886080802e-17,-2.8866715027969074,3.475154,-0.21683558038457676,3.375,-0.0145333065,1000,0.6288010689918999,0.002202148183984561,-0.42203000231863674,1440,0.3626978254175866,0.28440372499325905,2.394035444307002,-27.55,0.9999325051274327,0.0,-0.011734639440430327,-0.05871812593982357
-1.9709433317184448,0.34074269104703514,0.0021322893,0.00033454707730164006,0.0026361497768359224,0.01070485215569801,1.0,2.2242860794067383,-7.105427357601002e-17,-2.5852682772160067,3.461091,-0.18304945748404058,3.375,-0.015064746,1000,0.8353647093817584,0.0019650834976988555,-0.3910497707581767,1460,0.35557310123840546,0.6369233841337945,2.848108788179101,-27.2,0.9999004442614723,0.0,0.012456967499805615,-0.056936913318074545
-2.0784952640533447,0.3138385685474407,0.0027015181,0.00043968217659433973,0.009223058307038543,0.010730752490454486,1.0,2.279278516769409,4.263256414560601e-17,-2.849732525752724,3.441667,-0.19228694622184667,3.375,-0.016434949,1000,0.7161810340377048,0.0015387930161056918,-0.373362867535756,1480,0.3615715207193752,0.5246436145861777,3.2526456034743907,-26.15,0.9999029050937414,0.0,0.02159665166964987,-0.0564150271999294
-2.4325737953186035,0.3059676361550233,0.002497382,0.00028321410524816603,-0.004159315687242125,0.010226831254863683,1.0,2.0795438289642334,0.0,-2.205115047699251,3.4247508,-0.15746315342843453,3.375,-0.016160116,1000,0.7443729396056709,0.0010507954218934997,-0.3509310321915509,1500,0.38060374584860424,0.4207361666829621,3.3712808133239838,-20.5,0.9998925923590362,0.0,-0.010907209414232056,-0.03987447393591643
-2.0856945514678955,0.34934235665239344,0.002852346,0.0003534386011122024,0.006822806933051319,0.009920818019871812,1.0,2.3821754455566406,-7.105427357601002e-18,-2.409389537696297,3.4068046,-0.20042273190256393,3.375,-0.016318645,1000,0.7594775834741747,0.0014691635238303293,-0.3603862624017326,1520,0.3605972013900254,0.5793518112235496,3.3218461189172053,-23.4,0.9998947511664882,0.0,0.019065431234193967,-0.050842165830376956
-2.1805734634399414,0.3687220219655567,0.003875646,0.00029359830847703363,0.016538845614816625,0.010939724972990256,1.0,2.4036648273468018,0.0,-3.130826383247388,3.393726,-0.1458195599498337,3.375,-0.018561669,1000,0.7419019277044563,0.001080355920199769,-0.3355352043827337,1540,0.3676425131978428,0.4835934926460379,2.9144059565410436,-19.3,0.9998867126315694,0.0,0.011816424958291464,-0.03746956059606157
-2.208125352859497,0.29088682242023345,0.0022214,0.00036142466811633087,-0.01281337341290343,0.00926353590845058,1.0,1.9115411043167114,2.842170943040401e-17,-2.825552457912882,3.3637092,-0.16507906765994118,3.375,-0.016788183,1000,0.669906925663631,0.0010718023997995545,-0.33610209764948357,1560,0.36566318246826096,0.5457659325046355,3.472173524989566,-21.45,0.9998825866221225,0.0,-0.012257820214843378,-0.04606695962390529
-2.2948157787323,0.2632830770860554,0.0049895556,0.0004561121975753393,0.0008558774407653592,0.009776491360737544,1.0,2.147378444671631,4.263256414560601e-17,-3.2775430715132403,3.3383546,-0.19187287968255082,3.375,-0.023125011,1000,0.6852407219115966,0.0014469660931538128,-0.389915482141155,1580,0.36535114287303044,0.4749993808158519,2.5990646027070734,-20.35,0.999900342945952,0.0,0.005255236463272013,-0.04025974946928119
-2.6840925216674805,0.374362784243433,0.0034733892,0.00016984609420348543,0.01313117296677892,0.010748781310804076,1.0,2.2806293964385986,-5.684341886080802e-17,-3.3564568112410904,3.3170626,-0.12355014762688199,3.375,-0.020203304,1000,0.7541311798832242,0.0006851743709482401,-0.3375186872957307,1600,0.36118849979198975,0.5154390647070415,2.4907999392964117,-18.05,0.9998583942698922,0.0,0.021142073054332286,-0.03349773720774493
-2.2520689964294434,0.3247210825691999,0.0031117736,0.0002570174328810519,-0.010712823227969508,0.01097999108040946,1.0,2.721781015396118,3.552713678800501e-17,-2.5393642241246517,3.2870245,-0.15036291446560807,3.375,-0.021558357,1000,0.7358206478067203,0.0009693925663682961,-0.3624394579617893,1620,0.36165939739794345,0.5058359001004964,2.8495594187931594,-18.15,0.9998829269011807,0.0,-0.022052247199695556,-0.03985507192283491
-2.275477647781372,0.3504400152067575,0.0033500062,0.0003218394705628179,0.0008644039944386653,0.01261531400907517,1.0,1.980085849761963,0.0,-3.3388336584222262,3.2683342,-0.14677727015489517,3.375,-0.021873698,1000,0.6251144703320235,0.0008105406860017765,-0.4343028887306786,1640,0.37986262415417826,0.33980330987617446,3.066235078584033,-17.55,0.9998885592665692,0.0,-0.005651738614425994,-0.03385438152786834
-2.9869344234466553,0.30329055190629534,0.0043220986,0.00026428636653229136,-0.008666926013043417,0.010560617331656953,1.0,2.2202723026275635,-5.684341886080802e-17,-2.8284929791243356,3.2408316,-0.12887929324163727,3.375,-0.022205826,1000,0.686349044964069,0.000818020384893866,-0.3391301636846679,1660,0.376783480885526,0.5444128536097097,2.8670541893809274,-16.35,0.9998647819514218,0.0,-0.03525102749606594,-0.03071067932471833
-2.227163076400757,0.3335472622297066,0.0034102174,0.00017933559390980258,0.0002608760094077529,0.011500288962880051,1.0,2.0066254138946533,-1.0658141036401503e-17,-3.6507791731647052,3.215592,-0.10993320656446628,3.375,-0.019644825,1000,0.7007522931068866,0.000595420485946722,-0.36816175889010555,1680,0.3632715788493853,0.5396289864139291,2.6919153837445413,-14.4,0.9998471001037502,0.0,0.008312947464408353,-0.02683914287676963
-2.2961583137512207,0.35018228543831986,0.0030846086,0.00022056574115481435,-0.00444767556649078,0.010906829555001914,1.0,2.438936471939087,-1.1368683772161603e-16,-2.6842679351552485,3.193309,-0.1014746076680467,3.375,-0.016900785,1000,0.4507833804437247,0.00033287197884313013,-0.3494533767898537,1700,0.3674759358568189,-0.035244360818293075,3.1428200932042563,-9.35,0.9998516256893464,0.0,-0.004634409684687853,-0.014874176725702704
-2.2447829246520996,0.33269548006314376,0.002144952,0.00015208807404765588,-0.005257987496684886,0.010890642329141399,1.0,2.4403014183044434,-5.684341886080802e-17,-3.0582055423721757,3.1660428,-0.08586513047333794,3.375,-0.015112216,1000,0.5545713888453465,0.00032721761887867214,-0.29375289097816376,1720,0.380095003172392,0.2733008455019055,2.409106495607774,-9.65,0.9998296676315511,0.0,-0.01937665910855867,-0.017631254640433174
-2.1868581771850586,0.30295862184761985,0.002317948,0.00017362016179492767,-0.011515272990560517,0.007429464294479139,1.0,2.226628065109253,-4.263256414560601e-17,-3.2429690673773157,3.145838,-0.10024048518619066,3.375,-0.017573109,1000,0.5115173565413138,0.00035495742556644855,-0.2976327536530634,1740,0.3739495215526082,0.4770735304941507,2.8231698429623293,-9.0,0.999814040035827,0.0,-0.03307097553857602,-0.017292942639780717
-2.4145963191986084,0.27808798741925994,0.0032281927,0.00012080020684723815,-0.01441495173523657,0.010779348698827828,1.0,2.2520859241485596,5.684341886080802e-17,-3.81937991053329,3.1287057,-0.07792184208598671,3.375,-0.01793537,1000,0.5310770364954784,0.00024102576124290204,-0.31541675777175165,1760,0.3594292583833779,0.3074176612402586,2.5190462846133674,-9.65,0.9997996654277701,0.0,-0.04564068469638005,-0.01615166090973039
-2.2847445011138916,0.3343245356113439,0.0030874703,0.00010471448405556785,0.000714915367886173,0.00928539456630879,1.0,2.2376925945281982,-1.4210854715202004e-17,-4.200799000009932,3.1152844,-0.07866113270373029,3.375,-0.020828346,1000,0.6331182283210628,0.00027849132353700205,-0.33719661815257,1780,0.3540993714665661,0.5332945234643717,2.3699858377489478,-9.8,0.9997738894324918,0.0,0.004828634072095155,-0.01565521736892695
-2.0285778045654297,0.3477527587171862,0.0027001896,7.121251575297294e-05,-0.002493015931877511,0.010982111465823358,1.0,2.640239953994751,-5.684341886080802e-17,-3.592193043757111,3.092565,-0.05757539603229934,3.375,-0.016558617,1000,0.43492607281317996,0.00012536947863796372,-0.2846777120228961,1800,0.36522793809236687,0.1621845872979375,2.652055906456871,-7.2,0.9997520571632784,0.0,-0.00193309642188251,-0.01121801638955753
-2.146167278289795,0.32082136644855713,0.0035792822,7.048492179431893e-05,0.010113600285222091,0.007842005054347907,1.0,2.01635479927063,3.1974423109204506e-17,-4.196244639325004,3.062724,-0.06935886130150097,3.375,-0.021653935,1000,0.37943042766819957,0.00011221126001554311,-0.2785010024404993,1820,0.3599175197421067,-0.10658840824655225,3.3073439073253956,-6.5,0.9997622505808292,0.0,0.028114267142722384,-0.010994686967113932
-2.628438949584961,0.3244458621489985,0.003824215,9.193518661401189e-05,0.001357516447488414,0.010520934877783704,1.0,2.404019832611084,3.552713678800501e-17,-4.069886243148227,3.0321207,-0.07931014914201076,3.375,-0.023951504,1000,0.47161392027401583,0.0001716152765118867,-0.35468961515929087,1840,0.36775378149863713,0.3455098546159139,2.6316897024706187,-7.65,0.9997639196161877,0.0,0.0039050088437506928,-0.01251960569948746
-2.270782470703125,0.28528555940475536,0.00442266,8.23774878575705e-05,-0.0025243007282538753,0.011600071682962093,1.0,2.6658976078033447,-7.105427357601002e-17,-5.232934632009173,3.0122986,-0.06746137263469934,3.375,-0.02191918,1000,0.27840567765169333,0.0001033648383467383,-0.33160461651583445,1860,0.36392321970822744,-0.14921782332219435,2.369620231158302,-5.2,0.9997498635632439,0.0,0.004000468312879093,-0.006609997433468921
-2.1077330112457275,0.2767011739741606,0.0037669446,4.263821815437207e-05,-0.009588892602538642,0.009159678094746132,1.0,2.3742313385009766,1.0658141036401503e-17,-4.458894241432203,2.9892166,-0.04628984534084231,3.375,-0.01882414,1000,0.4129626547883207,7.222064697183991e-05,-0.3128145976932534,1880,0.3589519298370216,0.3297877604931825,2.183822702979954,-4.8,0.9996414531446259,0.0,-0.03389432503972785,-0.005855197753754185
-2.279754400253296,0.2886567591836215,0.0033656321,3.0153656673276354e-05,-0.014976540371019505,0.012118632437197366,1.0,2.5331342220306396,4.263256414560601e-17,-4.346008587848511,2.9720953,-0.06891369425243771,3.375,-0.019472672,1000,0.6310689823533506,8.16193398105972e-05,-0.36093568821879735,1900,0.3629628902754849,0.4768808817096909,3.570401402518742,-5.2,0.9996407608501574,0.0,-0.0407177208091598,-0.0068070450033648955
-3.0545976161956787,0.32902182655700146,0.0053582774,8.796078425026288e-05,-0.0037078893486705367,0.012365333539094749,1.0,3.046783447265625,-7.105427357601002e-18,-4.046814665960889,2.9485936,-0.06508727990099827,3.375,-0.02654762,1000,0.45827422514550487,0.00016112827341905513,-0.36260620894224804,1920,0.36801403558247864,0.3550326793090659,1.9552554688320336,-6.5,0.9997567937489228,0.0,-0.017807978108234236,-0.008949891058747913
-2.0828704833984375,0.2816244652467595,0.004026978,5.0286204284873834e-05,-0.0191708884265317,0.012130198762987716,1.0,2.2847816944122314,-1.4210854715202004e-17,-4.1601024496540795,2.9353583,-0.045375080063254566,3.375,-0.020273589,1000,0.35858943514990893,7.675795549827646e-05,-0.3093136653747167,1940,0.35598355949547933,0.2420594677054969,2.7813024607866925,-4.85,0.9996693935394451,0.0,-0.033791412976803256,-0.006123826662292872
-2.6516926288604736,0.2666093157009761,0.0030481508,4.6966962481532175e-05,0.001870743834703259,0.010325355087427976,1.0,2.1337804794311523,1.1368683772161603e-16,-3.9230604808578184,2.922828,-0.05238769123475886,3.375,-0.021833807,1000,0.19925381671448628,5.742963949115953e-05,-0.3132680885488252,1960,0.3445237521053307,-0.02326690381375629,3.606094584726428,-4.2,0.9996573688109711,0.0,-0.010642886227113195,-0.003976582154129111
-2.648463726043701,0.31109558225744516,0.0030393086,2.867542507320331e-05,0.013878350642843493,0.01039021819895263,1.0,2.8433821201324463,-2.842170943040401e-17,-4.222209886312024,2.905816,-0.04483830574701005,3.375,-0.017191602,1000,0.4229107404830673,4.860605399159916e-05,-0.32381566962949515,1980,0.37099471112503424,-0.2140531899953051,3.091904154228444,-4.65,0.9996569802403439,0.0,0.03160253433778416,-0.006138545104248183
-2.6582841873168945,0.31243235306572703,0.0037730215,3.312147127369826e-05,-0.012723504724589156,0.01211906189785566,1.0,2.6235849857330322,-1.4210854715202004e-17,-4.633949024439061,2.8804412,-0.05985966573905252,3.375,-0.022962213,1000,0.42145009952968027,5.7106203249199614e-05,-0.28601710850157147,2000,0.3775956367715104,0.23692110655175946,2.3361322479225675,-4.3,0.9996107079066008,0.0,-0.04657836769707501,-0.004816034872995295
