NewPolicyLoss,_std_act,_min_obs,_max_obs,PolicyEntropy,_min_adv,_max_act,_min_discrew,KL,_mean_act,_mean_obs,_max_adv,_MeanReward,_std_obs,_mean_adv,_max_discrew,_mean_discrew,_Episode,_min_act,BaselineLoss,_std_adv,Steps,CriticLoss,Beta,_lr_multiplier,_std_discrew
-0.1879876,0.40419374729383156,-0.2976650384513918,0.33573276137502917,2.8899813,-4.994174450559029,2.957406997680664,-0.024002162876793534,0.004273627,0.025704420683090576,0.0030526101926715695,2.038989487906124,-2.6,0.010007853275549762,5.684341886080802e-17,0.0,-0.0015098555593331898,1380,-2.8674685955047607,1.052785530976238e-05,0.9993127226483145,1000,0.68415123,3.375,1.0,1.4973062392273298e-05
-0.18664609,0.3998622203768438,-0.298045746879571,0.30692423432123156,2.8734105,-4.058003122040117,3.111476421356201,-0.02734823072158186,0.0031413266,0.030565205743187107,0.005863664533203264,1.3996327881877493,-2.8,0.008983415101608442,-3.1974423109204506e-17,0.0,-0.0024477887570609935,1400,-2.3678746223449707,1.717883510724525e-05,0.9993950364227651,1000,0.67950046,3.375,1.0,1.8286439053260898e-05
-0.1877536,0.3886822963794406,-0.2954667405520868,0.2995184664615097,2.8549654,-5.557212288312489,2.420916795730591,-0.02743670836868812,0.0035151632,0.006385155489726458,-0.0062312449880575155,1.3872780581498054,-2.55,0.011469928182064432,-1.4210854715202004e-17,0.0,-0.0012360716229276724,1420,-3.4206573963165283,1.2357350841249275e-05,0.9993558870665663,1000,0.6831593,3.375,1.0,1.3494545552367724e-05
-0.1888225,0.4000335785533468,-0.2910610455976093,0.3257104545252356,2.8390288,-7.38666366452615,2.7455976009368896,-0.029627490643734402,0.0058772713,0.020880235727876426,0.00017817547600446204,1.6601280561944836,-2.9,0.01037772224012518,2.842170943040401e-17,0.0,-0.0018131319101764957,1440,-3.0136518478393555,1.2966461494640814e-05,0.9993564522076165,1000,0.6854792,3.375,1.0,1.4019800669028137e-05
-0.18750252,0.40147551293132955,-0.32972207548881305,0.3001201778725646,2.8275673,-6.272911667073745,2.9829959869384766,-0.019358392552506556,0.0031664518,0.036999318693298845,0.010146070602201959,2.4088264420767964,-2.25,0.009371808678720017,0.0,0.0,-0.0011111257538768346,1460,-2.731710195541382,5.102075411968605e-06,0.9990130146570512,1000,0.68029577,3.375,1.0,7.643492806402236e-06
-0.18779203,0.40825934209014125,-0.31891934739205874,0.3337823767365915,2.820063,-6.807702673928288,3.277944326400757,-0.0195397806198712,0.003024987,0.02645905356737785,0.009656654139183396,2.787518634548467,-2.65,0.009701187791408713,3.552713678800501e-17,0.0,-0.0014875882765040384,1480,-3.043576717376709,6.372888452587273e-06,0.9991007307787829,1000,0.68076515,3.375,1.0,8.578825494798965e-06
-0.1864775,0.39876886487224633,-0.22654134123369604,0.3234071612366934,2.8221407,-7.577212022349449,3.3488616943359375,-0.023529399275728058,0.0019377668,0.03369685524213128,0.012139857812146338,2.20916700558617,-2.15,0.008522061594327864,1.4210854715202004e-17,0.0,-0.00104432449807131,1500,-3.269545078277588,4.845336721155739e-06,0.9990286280839612,1000,0.676335,3.375,1.0,7.191912024059229e-06
-0.18435456,0.41365072585156104,-0.3145427038726518,0.3219875039124543,2.8124304,-6.2965053377260505,2.9076731204986572,-0.023813937831407606,0.0051181344,0.011142079518700485,-0.0030596866375459824,1.7076629720239689,-2.6,0.011407796381531788,-1.4210854715202004e-17,0.0,-0.0008231058747252413,1520,-3.1061758995056152,6.077078776860588e-06,0.9991719707406581,1000,0.66968566,3.375,1.0,7.840612893819119e-06
-0.18463476,0.40099446579435155,-0.2709359890824289,0.3036067189614504,2.8035214,-6.683032441430419,2.755784273147583,-0.019850499375000018,0.0039852625,0.022809361556894146,0.005810829165201328,2.9580341109233337,-2.15,0.00902349117799143,-2.1316282072803006e-17,0.0,-0.0010063810101179475,1540,-2.7963764667510986,5.33711022180707e-06,0.9989662921776656,1000,0.6712474,3.375,1.0,6.451334895086942e-06
-0.18611182,0.3972960442531553,-0.2921541737212815,0.32320873581453485,2.7915473,-6.6492513026572535,2.9267630577087402,-0.02343359290830139,0.004432622,0.021306174377910794,-0.005582235465510873,2.449525210571247,-2.35,0.00887970522168599,-2.1316282072803006e-17,0.0,-0.0016557034068953231,1560,-3.3286819458007812,7.96492842742545e-06,0.9990987357406736,1000,0.6756431,3.375,1.0,1.0642544677755214e-05
-0.1855858,0.3945049169058239,-0.27076748739277395,0.32973045711369736,2.7717834,-9.675646061966418,2.8299560546875,-0.02404594242685292,0.005538165,0.0409133038201835,0.009869954129122924,2.341374357808556,-1.9,0.007721645968487234,-1.7763568394002505e-17,0.0,-0.0008196514183676341,1580,-2.702932357788086,5.0728185033594976e-06,0.9989321062881914,1000,0.67298293,3.375,1.0,6.1959152406297695e-06
-0.18668261,0.4117184586430771,-0.26500245365425823,0.2833224728262285,2.7650619,-7.78215455065827,2.91670560836792,-0.019825872503125015,0.0030995866,-0.006310905269929208,-0.0050864110002228225,2.608205965352636,-2.1,0.00902156244791244,7.105427357601002e-18,0.0,-0.0007180799174062401,1600,-3.0098421573638916,4.433389133553313e-06,0.9990162428456764,1000,0.67530704,3.375,1.0,5.667015656288266e-06
-0.18734741,0.4081056974446224,-0.3093206643398896,0.308061362966402,2.7582617,-6.679217559071435,3.4550914764404297,-0.019850499375000018,0.0057663494,0.012090371131314896,-0.003016848484306983,1.6299192398375364,-2.3,0.010723988705776084,7.105427357601002e-18,0.0,-0.0004530337057995636,1620,-3.2349114418029785,3.816233190519196e-06,0.9989509296187248,1000,0.6763603,3.375,1.0,4.8667230611629616e-06
-0.18763366,0.3931888288125093,-0.310493103481708,0.3289176885704101,2.7528453,-8.605720521235183,3.2248122692108154,-0.01918413429800175,0.0038002026,0.02797480338346213,0.004741478829496855,3.5452585790733444,-2.15,0.009989451500660673,0.0,0.0,-0.0005973518881151249,1640,-2.8560261726379395,3.487934118916831e-06,0.9988932354166878,1000,0.6760594,3.375,1.0,4.735103038338067e-06
-0.18353397,0.41137332488378564,-0.30267398071322604,0.3400729689389714,2.7452652,-7.918650726323021,3.6165473461151123,-0.019850499375000018,0.0046276175,0.028860900380066595,-0.0019447934039353316,2.493120115171096,-2.25,0.010482844266761424,1.4210854715202004e-17,0.0,-0.0006328924307182902,1660,-3.1531693935394287,4.171220515344455e-06,0.9989736127573078,1000,0.66264474,3.375,1.0,5.556740151852872e-06
-0.1862125,0.41889422400731163,-0.30363533910693125,0.29413228906046573,2.7362688,-5.563039668198324,3.4028701782226562,-0.019493749430062983,0.0030923418,0.019977131423307582,-0.004250299651214204,2.5245665107857476,-2.3,0.009339560837774933,-4.9737991503207014e-17,0.0,-0.0013316184068311394,1680,-3.2996058464050293,6.0819767763428095e-06,0.9990729304770462,1000,0.6714636,3.375,1.0,8.549122659189843e-06
-0.18689103,0.40591651068046797,-0.2807764372594077,0.3432880067831918,2.7290113,-6.642230575630597,3.0885965824127197,-0.019850499375000018,0.0043049334,0.06056505408673547,0.02166219403377134,2.890498514067814,-2.0,0.008970247993248585,-2.4868995751603507e-17,0.0,-0.0006379863615022211,1700,-2.3612942695617676,3.994039739578973e-06,0.9989175372936928,1000,0.6727318,3.375,1.0,4.9548393799127655e-06
-0.18277422,0.40120852767235116,-0.2738333754193388,0.3445466163205719,2.706265,-5.307753182393862,3.057629108428955,-0.023486055257575234,0.0037960634,0.062147764189168814,0.020305002566070037,3.0958573603903985,-2.35,0.009140101436656058,-4.263256414560601e-17,0.0,-0.0015186832238124304,1720,-2.522399425506592,8.820790725943394e-06,0.9991759679869899,1000,0.6593657,3.375,1.0,1.0840439293879372e-05
-0.18585974,0.41122669996050937,-0.29694466392574087,0.3097315631384817,2.6866841,-7.820486106241848,3.034907579421997,-0.014925125000000013,0.0036294248,-0.00357630137167871,-0.0034214540422474442,2.653573569608118,-2.0,0.00808513525122495,5.684341886080802e-17,0.0,-0.0005864733704013319,1740,-3.2663557529449463,3.469086623258739e-06,0.9988285957611177,1000,0.6694191,3.375,1.0,4.07224449686735e-06
-0.18133758,0.39864471689833725,-0.30626736521334436,0.3061681605317641,2.6725368,-6.639472978738641,3.1436526775360107,-0.01920553635477563,0.0044876244,0.016416092199506238,-0.003717715458971715,3.093474723109156,-1.9,0.00894736901081759,-2.1316282072803006e-17,0.0,-0.0006790614583310115,1760,-3.326972484588623,3.967603956532007e-06,0.9989396466152854,1000,0.6549994,3.375,1.0,4.68898727965119e-06
-0.18402256,0.4024707764132953,-0.2851622985486986,0.29856204663401115,2.6774483,-7.943727383530832,2.8559792041778564,-0.024004092882410684,0.002898095,0.02239483311213553,0.001490454214579769,1.557591837013552,-2.3,0.010325275449533563,1.4210854715202004e-17,0.0,-0.0007182726560296989,1780,-3.0118370056152344,3.921085431864273e-06,0.9989610349026216,1000,0.6637643,3.375,1.0,5.522632638848057e-06
-0.18430331,0.3981205677671821,-0.2780142307597428,0.2991882928269138,2.6845188,-9.283600927189921,2.949183940887451,-0.014925125000000013,0.0069694603,0.05289757998776622,0.014963513273009583,4.1444581074480045,-1.8,0.010257733345660313,-1.7763568394002505e-17,0.0,-0.0002943255000000003,1800,-3.0038065910339355,1.9831502805635183e-06,0.9985729662367276,1000,0.6636388,5.0625,1.0,2.7219193001122546e-06
-0.18658079,0.4096311817460089,-0.29979935683394554,0.3117888750190125,2.6705203,-6.906898847776047,3.515303611755371,-0.019609698464399035,0.0043037925,0.029348977803252636,-0.002279798752174462,2.6228554097676255,-2.15,0.009699276718879853,-1.4210854715202004e-17,0.0,-0.0007673875019656628,1820,-3.088840961456299,5.350113783724073e-06,0.9990851122074783,1000,0.6690874,5.0625,1.0,6.646031430251753e-06
-0.18207006,0.42412152443473033,-0.2935853355159543,0.31676963055367624,2.6649685,-7.890504554585459,3.1756558418273926,-0.019850499375000018,0.0021853268,0.01690057656634599,-0.005545683823550532,2.8696277048202585,-2.2,0.010904021309326837,1.4210854715202004e-17,0.0,-0.0006086467768279725,1840,-3.4332053661346436,3.736104250775114e-06,0.9989561613748431,1000,0.6543832,5.0625,1.0,5.075587061392825e-06
-0.18435976,0.40332830180807816,-0.2843091208019656,0.31421824346648664,2.656787,-6.925809306809893,2.81988787651062,-0.018955657954631996,0.00283762,0.03430938521889038,0.005465122213429701,3.3427123539964607,-1.9,0.008481598283964126,-7.105427357601002e-18,0.0,-0.0008487967167225269,1860,-2.93845796585083,3.1663396189347513e-06,0.9987811439045859,1000,0.66183704,5.0625,1.0,5.057055819442068e-06
-0.18543725,0.4255745308252732,-0.3101422101770908,0.3072072553250087,2.6602006,-7.422297289461047,3.372291326522827,-0.014925125000000013,0.0032349406,0.033239022195048165,-4.486607686823874e-05,1.345749678210877,-2.25,0.010786167057873237,2.5757174171303633e-17,0.0,-0.0003889760000000003,1880,-3.1076173782348633,2.3943274865634917e-06,0.9986731118596992,1000,0.6642755,5.0625,1.0,3.822283146549007e-06
-0.18331757,0.41472556632601576,-0.2777120597151545,0.3014225193568679,2.654406,-7.498846285375769,2.9344592094421387,-0.014925125000000013,0.002628602,0.04992681547778193,0.016269671238938604,3.4931669135118435,-2.05,0.009665417794943286,-2.1316282072803006e-17,0.0,-0.00035405100000000035,1900,-2.788154125213623,2.0239390665603117e-06,0.9986822517310003,1000,0.65665454,5.0625,1.0,3.524731489524006e-06
-0.1819974,0.4383518861458126,-0.2844889554320017,0.30513082098618266,2.6461558,-8.41950488280962,3.590399980545044,-0.019850499375000018,0.0051143114,0.015456460791057907,0.0011504898939999418,3.3936369146696084,-2.05,0.011738259350581762,7.105427357601002e-18,0.0,-0.0004313824055566725,1920,-3.087629556655884,2.6751910415967756e-06,0.9987483828575477,1000,0.65249306,5.0625,1.0,4.174526409506279e-06
-0.18587758,0.4177443649729963,-0.34155758430386807,0.30262687308652664,2.649806,-8.455907257901217,3.4878361225128174,-0.019292225480126955,0.0052194404,0.003763715469278395,-0.00840672450244991,3.2687160789941707,-1.95,0.009317491048013826,-4.9737991503207014e-17,0.0,-0.000672824329008869,1940,-3.664309501647949,3.463986736778015e-06,0.9988764191975773,1000,0.6640272,5.0625,1.0,4.835876910962259e-06
-0.18458025,0.42385168256771577,-0.2889389637006622,0.31729862384190327,2.6346912,-6.242456976682289,3.258188009262085,-0.014925125000000013,0.0024341205,0.012468480316107162,-0.0017678841817030358,3.887334013858459,-1.8,0.00937353704743835,1.4210854715202004e-17,0.0,-0.0006492385837330042,1960,-3.369616985321045,3.218177989081188e-06,0.9987784574587035,1000,0.65858424,5.0625,1.0,4.300220620752946e-06
-0.1812602,0.40651044425908545,-0.3113157386591909,0.3172810627213302,2.637926,-7.0676607824358975,3.5675108432769775,-0.014925125000000013,0.002000444,0.016636587043874898,-0.007957452810043878,2.9259548716729036,-1.8,0.009236096839505017,2.842170943040401e-17,0.0,-0.0005558976567838104,1980,-3.2641613483428955,2.55927045369058e-06,0.9986915968704401,1000,0.64788157,5.0625,1.0,3.6773742058785837e-06
-0.18314253,0.42540730188454656,-0.31781176491297786,0.27467129741373175,2.642304,-7.580453432249706,3.632448673248291,-0.019850499375000018,0.0012151096,0.021181119656772354,0.00019008589083100726,3.7524833931748844,-1.9,0.00973885631972804,0.0,0.0,-0.0005111104466930954,2000,-3.386962890625,2.53357322432613e-06,0.9985797360296352,1000,0.65428233,3.375,1.0,3.86571946356664e-06
