_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-46.53333333333333,750,0.019350616894281882,-0.9936535790990833,0.8208640018404217,0.023285049115347428,0.012770289160932103,-2.822293758392334,2.501237630844116,0.4725629560806194,0.0,-1.6902455163335675,4.146313563998393,0.9998171427282726,-0.11313458555151538,-0.2216874429313581,-0.0050000000000000044,0.003608936005013948,930,-0.1897361755464342,3.6976938,0.00488476,2.25,1.0,0.0001281033259242258,0.9659315370622455,0.9519685071687547
-47.333333333333336,750,0.0069103351671287285,-0.8671291410167262,0.6234197939913221,0.020737372922085804,-0.04196536109332616,-2.487539529800415,2.5028953552246094,0.46540288089557047,-5.684341886080802e-17,-2.1143509530951023,3.2450024649247107,0.999776844126002,-0.1129735729020156,-0.2216874429313581,-0.0050000000000000044,0.0037315473387692084,945,-0.19114353179486596,3.697729,0.0033506628,2.25,1.0,9.263584875278356e-05,0.975179387992353,0.9659649926335094
-45.666666666666664,750,0.0016391424340916482,-0.6303737865720335,0.6600843898102009,0.0184342672731747,-0.05988229563529603,-2.3909385204315186,2.409381628036499,0.4601565888381243,0.0,-1.7876143312597697,4.042680265202201,0.9998490599959213,-0.1075233839345591,-0.2216874429313581,0.0,0.003622886562767567,960,-0.18995189662943945,3.716166,0.0057269237,2.25,1.0,0.0002597101612928333,0.9300573561531077,0.9168349077209166
-44.2,750,0.022991753752765274,-0.5905279103236443,0.611146789746722,0.01513246714534422,0.029777519671246408,-2.157832384109497,2.3170053958892822,0.4456237310862996,6.158037043254201e-17,-1.5672311381211823,2.9527349252650907,0.9998750008791945,-0.10634859566886057,-0.2216874429313581,-0.0050000000000000044,0.003182251624963208,975,-0.12023487091763815,3.707313,0.0020204566,2.25,1.0,0.00023863452037051382,0.9284616811536387,0.8769928053302113
-46.666666666666664,750,0.00709922128146241,-0.6028075495371416,0.5975446238115194,0.01819999444167863,-0.030708891193770495,-2.1347765922546387,2.2473888397216797,0.44091558710432555,-7.579122514774402e-17,-2.185294718689179,3.965007164338085,0.9998355907194113,-0.11163506814378639,-0.2216874429313581,-0.004925374375000005,0.0036762267486462495,990,-0.18909118650690715,3.694106,0.0041197375,2.25,1.0,0.00018238918470576637,0.9503928304891012,0.9356228792378758
-46.0,750,0.021355377141764113,-0.7104939235572532,0.7406057937693651,0.01600453046694506,0.010718144374511514,-2.92130708694458,2.0782456398010254,0.4495075677197275,0.0,-1.874800414454479,3.354457358064707,0.9998078447629235,-0.11050939982314657,-0.2216874429313581,0.0,0.003505849566240104,1005,-0.18859235764016047,3.6851935,0.002249134,2.25,1.0,0.00012507634391009073,0.964544089100833,0.9599504132162501
-45.86666666666667,750,0.026514601659738984,-0.5709658432867668,0.6956124012886448,0.01978276734682237,0.028345063203480094,-2.1839711666107178,2.6552586555480957,0.4577205738845725,-1.8947806286936004e-17,-2.261494940907368,3.2001806849257917,0.9997918701124945,-0.11054976768750902,-0.2216874429313581,0.0,0.0035493778447220365,1020,-0.1893093109202915,3.6966324,0.0049725836,2.25,1.0,0.00012742883688351462,0.9648759815031815,0.962025561893868
-44.06666666666667,750,-0.032853610924978606,-0.782644676785866,0.4100825554347463,0.01674254069873583,-0.13562323330870518,-2.250648021697998,2.0488483905792236,0.41833981873504633,-1.8947806286936004e-17,-1.1416732984037066,3.8351206783119025,0.9999073567768961,-0.1056168204667908,-0.2216874429313581,-0.004500437139366227,0.0037371582185213264,1035,-0.19032434461890327,3.7108183,0.0023339898,2.25,1.0,0.0006357698346889913,0.8363040409176654,0.7698478178263933
-46.2,750,0.01713259250803338,-0.4809427244520629,0.77832264878635,0.013831867389598485,0.02600409642700106,-2.352308511734009,2.328439950942993,0.4293425989341853,3.789561257387201e-17,-1.6098337847085635,5.411356685281983,0.999851629445513,-0.10923740062036029,-0.2216874429313581,-0.0050000000000000044,0.0037066891847587673,1050,-0.189536209113227,3.708084,0.004363444,2.25,1.0,0.00022176756456908944,0.9402392180050773,0.9249190331422105
-45.266666666666666,750,0.02901120306092256,-0.5961255932952928,0.48932707359129757,0.013263428984004531,0.04323500860699763,-2.3276689052581787,2.249251127243042,0.4561453426092331,5.684341886080802e-17,-2.5849107923502657,3.4569573232203137,0.9998364825022592,-0.11155440104538437,-0.2216874429313581,-0.0050000000000000044,0.003386263161536416,1065,-0.18966388701205783,3.7144523,0.001992219,2.25,1.0,0.00015014075558231167,0.9559956429278063,0.9381372004249727
-42.46666666666667,750,0.02880611161120567,-0.4937163913302241,0.7306777658598614,0.015643493849229223,0.04207252546950864,-2.1896681785583496,2.3413467407226562,0.46935122697530884,1.8947806286936004e-17,-1.5630189314305787,3.314805614396719,0.9998790832236238,-0.10137170779397324,-0.2216874429313581,0.0,0.0032933850857909614,1080,-0.1888998985265096,3.699977,0.0023398816,2.25,1.0,0.0004415106857921581,0.8834007154257567,0.8565088827749965
-42.93333333333333,750,0.020426092740889717,-0.5925766405543119,0.657826267713053,0.018868802737731526,0.00034741322385768096,-2.285411834716797,2.4111216068267822,0.4920297158664829,-4.7369515717340015e-17,-1.817416743765925,3.1740395623888435,0.9998667739981758,-0.10300574648329053,-0.2216874429313581,0.0,0.0031329758206344984,1095,-0.18904127123514813,3.6933358,0.0026355588,2.25,1.0,0.0003392986764514112,0.8990729311130974,0.889577130579221
-44.266666666666666,750,0.019850169392157304,-0.5531987809559842,0.4665768244964731,0.015010415842624844,-0.011647863345065465,-2.589590072631836,2.4387152194976807,0.45597720999006397,3.789561257387201e-17,-1.6100886104952186,4.4474030024962445,0.9998611999746233,-0.10591763264810893,-0.2216874429313581,0.0,0.003444447611352275,1110,-0.18927316663932803,3.6947145,0.002136547,2.25,1.0,0.00034480101865946454,0.9059390248902506,0.9015558474368895
-47.0,750,0.016231931766477366,-0.9042032881008227,0.6127073614806023,0.018002360766650002,0.023311570124390224,-2.464045524597168,2.3861007690429688,0.4683274940739468,-7.579122514774402e-17,-2.1454274298776475,3.1881968441435213,0.9998526374732702,-0.11145072485224866,-0.2216874429313581,0.0,0.003783149113181457,1125,-0.1739131355252266,3.707333,0.0030990622,2.25,1.0,0.00023968478771776896,0.9427878081722457,0.9143510354775292
-46.13333333333333,750,0.003472408884678296,-0.9180328612079487,0.6520313025384145,0.02363320804248789,-0.035359193031210455,-2.960932493209839,2.46759295463562,0.5070331950919631,9.473903143468002e-18,-1.6508415591960501,4.140898578240609,0.9998737758903292,-0.10971792753918921,-0.2216874429313581,0.0,0.0038335514930454384,1140,-0.1892625808927748,3.7400107,0.008407622,3.375,1.0,0.00026318105391323566,0.9317277927454405,0.8790379841258744
-46.8,750,0.013045213136918855,-0.8290842220668018,0.40165734185336266,0.018665114079989564,-0.010016823614326617,-2.15828275680542,2.3269810676574707,0.4768200026507262,3.789561257387201e-17,-2.3259870421246913,3.4649528879387956,0.9997915129548084,-0.11244723416050355,-0.2216874429313581,-0.004950125000000005,0.0036510146331851547,1155,-0.15373980521795486,3.7601,0.002262322,3.375,1.0,0.00012907213770049523,0.9677509883081055,0.9630310448931688
-43.06666666666667,750,0.007626644798215576,-0.8520480543554328,0.5843223072654462,0.021566371735044557,-0.04411430352398505,-2.3512563705444336,2.245278835296631,0.4800512082118912,2.842170943040401e-17,-2.0298450144683113,3.2764224094079912,0.9998733890620273,-0.10424103882865961,-0.2216874429313581,0.0,0.0034099635811188573,1170,-0.18888153076553346,3.7740304,0.0015422567,3.375,1.0,0.0002981748339328375,0.9156369372698212,0.887087979451239
-44.266666666666666,750,-0.007121291546504331,-0.8285481528956303,0.7015404116322084,0.02226397747081334,-0.05803677655539165,-2.54605770111084,2.1301722526550293,0.5057429180250251,0.0,-1.687933729654109,4.025803570704173,0.9998518677486833,-0.1083231423519362,-0.2216874429313581,0.0,0.003660462840223939,1185,-0.1889629364042282,3.7520676,0.0020713094,3.375,1.0,0.00022885571722747875,0.9384646697265437,0.9194300489784767
-44.4,750,-0.015083155563841256,-1.0300237776492227,0.6217815029628543,0.022291999109708,-0.10377725565045451,-2.2231225967407227,2.11838698387146,0.46226003033473145,3.789561257387201e-17,-1.445120486220703,3.697266693449945,0.9998833044919526,-0.10696643793596536,-0.2216874429313581,0.0,0.0036867293147342453,1200,-0.17818187712075975,3.751091,0.001406155,2.25,1.0,0.00043062381064619095,0.8851312601903492,0.8632593171610333
-44.93333333333333,750,-0.024207429505354722,-0.8554290235076156,0.7418910170078514,0.01793073329872279,-0.1297810046331336,-2.566514730453491,2.1857099533081055,0.49819022276910563,9.473903143468002e-18,-1.9853612634706324,3.020087932326785,0.9998293631108606,-0.1100533014713893,-0.2216874429313581,-0.0048762437656093794,0.0034523167609137023,1215,-0.18871440887196858,3.7660844,0.003626002,2.25,1.0,0.000152665796372339,0.959666896489681,0.9422479392619585
-45.53333333333333,750,-0.014239231452656858,-0.8584575963121255,0.4073627821443315,0.018889167493827474,-0.07808985768444836,-2.381837844848633,2.2114646434783936,0.47014226619510235,9.473903143468002e-18,-1.8786050927751303,3.5135306823575307,0.9998479422234158,-0.1095710568806705,-0.2216874429313581,0.0,0.0035887261168988114,1230,-0.18339130401568943,3.7594194,0.0028038276,2.25,1.0,0.00019023821200011965,0.9470298692134432,0.9274421309426392
-46.06666666666667,750,0.01813839379357225,-0.5632172280822435,0.6226714616355173,0.016942517792886934,-0.0021051555455972753,-2.3058080673217773,2.0723493099212646,0.4676120693070068,1.4210854715202004e-17,-1.8997105616194103,2.9901044981032054,0.9998065392264331,-0.1119254265004478,-0.2216874429313581,0.0,0.0035949701923633556,1245,-0.18812005996449788,3.743496,0.0035699902,2.25,1.0,0.00010011974399063709,0.9757889928518569,0.9506698278140866
-42.733333333333334,750,0.009860789391161176,-1.0843784706055917,0.5147809723344938,0.021225972214589144,0.009533634963445366,-2.8808364868164062,2.372791290283203,0.535096840167782,1.8947806286936004e-17,-2.592072752278268,3.395746108551138,0.9998815750341763,-0.10327959545224488,-0.2120563744794335,0.0,0.0037314252275967258,1260,-0.1883852958645291,3.7222748,0.002433073,2.25,1.0,0.0004089175707153952,0.8948810632973807,0.8680251068036942
-43.86666666666667,750,0.003568622544356037,-1.1371312815114927,0.7007165265063092,0.02422871141580273,-0.015940385873429476,-2.4416656494140625,2.7415108680725098,0.5231881985128398,1.8947806286936004e-17,-2.0769748872463984,5.141493490603202,0.9998819030409777,-0.10957247000562798,-0.2216874429313581,0.0,0.0033701690440156706,1275,-0.18805095673513414,3.722673,0.0028698456,2.25,1.0,0.0003963617614804896,0.8849491782426343,0.8677700858796529
-44.6,750,-0.005487962944227298,-0.7503383527697897,0.4643783732142678,0.016437546748453963,-0.05137342342889557,-3.411532402038574,2.274538278579712,0.483445373184344,-2.842170943040401e-17,-2.0632686804236893,4.164910511084525,0.9998312851116316,-0.11028425208682631,-0.21678669542823312,0.0,0.0034515670060242744,1290,-0.18706974028025733,3.746813,0.0031799225,2.25,1.0,0.00013245994050479308,0.9630414938123328,0.9392128242423391
-46.0,750,-0.005587211892637595,-0.7001801161267589,0.6673574821139925,0.021050512614228797,-0.06759361943478386,-2.578519582748413,2.263547897338867,0.49836604823759073,1.8947806286936004e-17,-1.5526692828520468,3.9369999033438208,0.999801657318047,-0.11251258950918755,-0.2216874429313581,-0.0050000000000000044,0.0035023234282944753,1305,-0.18796554565260146,3.7494712,0.007898671,3.375,1.0,0.00010587094943062906,0.9711347323960337,0.9633218399593955
-43.06666666666667,750,0.0005053564761853531,-0.6722697988096313,0.5374340883937498,0.01836210899025886,-0.03399240915927415,-2.5012917518615723,2.269361734390259,0.49819238296327323,9.473903143468002e-18,-1.6904343935382142,3.7157350299702143,0.9998440299302761,-0.10758759132916036,-0.2216874429313581,0.0,0.003109307965586292,1320,-0.18773498533969454,3.7446194,0.0014935385,2.25,1.0,0.00016465957036827827,0.948963659173836,0.9386394199497113
-42.6,750,0.02144267578868658,-0.5098481221177561,0.6932308558590144,0.017140735005479333,0.016688787118842204,-2.764329195022583,2.468308448791504,0.48956439693581666,1.8947806286936004e-17,-1.4682020236349538,3.013890410422667,0.9998527516041867,-0.10603714277778785,-0.2216874429313581,-0.0050000000000000044,0.0032564196759969897,1335,-0.18702957154930963,3.728221,0.0020941556,2.25,1.0,0.00027304839723930576,0.9177882829195906,0.9115279268129973
-44.46666666666667,750,0.052505236098615356,-0.6161938339504701,0.677053749990202,0.017229899146956988,0.11486069650078813,-2.4399425983428955,2.6133341789245605,0.4761198816565,-1.8947806286936004e-17,-1.644135204705131,4.478380480675901,0.9998519509888449,-0.10877771206967206,-0.2216874429313581,0.0,0.003541777277817129,1350,-0.18752046585167778,3.7188478,0.002598608,2.25,1.0,0.0002359999285838331,0.9340885232486111,0.9128971282793731
-44.666666666666664,750,-0.02097265172623291,-1.0021825396116901,0.4538581562398298,0.02065320688072184,-0.14458985478958736,-2.6645421981811523,2.151432991027832,0.5143822768688561,0.0,-2.0585054743563327,3.2377059239539636,0.9998468459611128,-0.11040678845520292,-0.2216874429313581,-0.0050000000000000044,0.0034802075565764498,1365,-0.18720167157936096,3.7171233,0.006449799,3.375,1.0,0.0002113114797202684,0.9397223721339507,0.9235555498353711
-44.86666666666667,750,-0.002324039736854083,-0.9682958265434545,0.5121196897834752,0.024757201027481454,-0.031695444784748054,-2.502737045288086,3.3077948093414307,0.5348443496203018,3.789561257387201e-17,-2.5676667780090736,3.937732194641971,0.9998420541804377,-0.1096339368724448,-0.2216874429313581,0.0,0.0035155789708951027,1380,-0.14700887681198122,3.7066743,0.0014928395,2.25,1.0,0.0002394519529253191,0.9319182536583036,0.9292846123769123
-44.46666666666667,750,-0.03519403602956973,-0.9446165110540082,0.4387621570039239,0.019864336059471487,-0.16712258273238936,-2.642444372177124,2.4621362686157227,0.5268331819134985,2.3684757858670008e-17,-1.6995311472182708,4.437762027645886,0.9998426872700269,-0.10973405607633704,-0.2216874429313581,0.0,0.0033914164212715367,1395,-0.18718145370398628,3.7057533,0.003947186,2.25,1.0,0.000197580443818082,0.9417686037286548,0.9351188382575049
-43.733333333333334,750,0.007037207410744291,-0.5641501941374607,0.662636880425336,0.01612297848640848,-0.019098280030225092,-2.4226126670837402,2.4500484466552734,0.4856655726708703,-1.8947806286936004e-17,-1.71847623116014,3.8188591731545927,0.9998655913828919,-0.10415780485558016,-0.2216874429313581,0.0,0.0035145243447281776,1410,-0.18203485486708748,3.7110314,0.0036775116,2.25,1.0,0.0003097131138599598,0.9129666781648492,0.8980631145379379
-39.8,750,0.00030207067463134215,-0.6739092851356197,0.5019301494143323,0.015915631326461812,-0.08160375377085681,-2.9025449752807617,2.2448887825012207,0.5013106010766955,-1.1368683772161603e-16,-1.173020775469688,3.4102002395728594,0.9999136926009349,-0.09615097723146517,-0.20746787092284238,0.0,0.00351325739875069,1425,-0.1868178558499548,3.7314668,0.004383428,2.25,1.0,0.0009176065843529213,0.7811720460300264,0.7281186309970467
-41.266666666666666,750,0.009055430270583031,-0.6161174081318161,0.45256916211178017,0.015101729398809268,-0.06331003961727644,-2.9530446529388428,3.0125021934509277,0.5253903296911984,0.0,-1.4623176886742124,4.0502199192205905,0.9998893249104932,-0.10269700720783344,-0.2216874429313581,0.0,0.0032018913817339865,1440,-0.166658439646403,3.7313352,0.0023710195,2.25,1.0,0.00043029677858928526,0.8657889318468275,0.8483759007810696
-41.666666666666664,750,0.0067007134347381765,-0.5367436265094535,0.4256641995986804,0.017271353337765954,0.019961030758917333,-2.534839630126953,2.829303741455078,0.5247566198474024,-5.684341886080802e-17,-1.829504202917317,3.526230869441632,0.9999011138450423,-0.10424270672206999,-0.2216874429313581,0.0,0.0035334790267884902,1455,-0.18660303115558624,3.7237961,0.0041334126,2.25,1.0,0.0005527240658241535,0.8451160363434017,0.7965684491130391
-39.53333333333333,750,0.0013170379216344774,-0.5493089203821465,0.4231303933044438,0.01656235491064025,-0.031848016813397405,-2.1897337436676025,2.685020923614502,0.5110408740297895,-4.263256414560601e-17,-2.0608742240278546,3.217975404242471,0.9999114821599854,-0.0976649726594305,-0.2216874429313581,0.0,0.0037203486662412536,1470,-0.18616815565109252,3.7278185,0.0020199849,2.25,1.0,0.0008568769727374935,0.7761688831730608,0.7622012019752833
-41.0,750,0.02047082373861933,-0.47396106503929153,0.3921807652192747,0.014339929428988193,0.018168993395830814,-2.3473668098449707,2.5367980003356934,0.5021261575590533,-1.8947806286936004e-17,-1.9742819885760095,2.8929318646590847,0.9998918334113185,-0.1006794639604279,-0.21683558038457676,0.0,0.0033306661827442845,1485,-0.18594654081810846,3.7339358,0.0031967387,2.25,1.0,0.0004151729455265912,0.8777629879342629,0.8272613049795815
-41.2,750,0.002857251664320228,-0.9875945561278632,0.3859451955932005,0.017489876185456138,-0.010581165969837457,-2.9986412525177,2.4871559143066406,0.5732351614839423,3.552713678800501e-17,-2.3425100238090963,4.055977300613542,0.9999045752880533,-0.10196719045907969,-0.2216874429313581,0.0,0.0035095653014661676,1500,-0.18633319855075411,3.7255507,0.0060759634,3.375,1.0,0.0006113674765470579,0.8272833919080436,0.7836843856137895
-41.333333333333336,750,0.016076086137720873,-0.5658386298230109,0.47360381599656365,0.01844644793815818,0.009691389208902062,-2.733469247817993,2.0057640075683594,0.5273454320761626,-4.7369515717340015e-17,-2.1984771097842817,3.590412009966886,0.999875149499524,-0.10593903253146734,-0.2216874429313581,0.0,0.0033547715353437505,1515,-0.1861489486533271,3.7191136,0.0011453641,2.25,1.0,0.0003828698670683875,0.8948565973354163,0.8933997076616419
-43.0,750,-0.01677431812843845,-0.9185221579033278,0.34177441383909146,0.019980178358393778,-0.09141609962998579,-2.3645989894866943,2.298884391784668,0.5374025535663518,3.789561257387201e-17,-2.1613363097277927,3.1969696515595767,0.9998591745725007,-0.10813431154384964,-0.2216874429313581,0.0,0.0034555897533735088,1530,-0.1861066626894739,3.7244916,0.0030417775,2.25,1.0,0.00028702428657603323,0.918405532950732,0.9129969792384409
-40.6,750,0.010017846900338821,-0.5608358715775538,0.4175086396689534,0.014677246543088876,-0.016446671628082794,-2.576697587966919,2.6950745582580566,0.5007366925291975,0.0,-1.461805646229692,4.057534288358169,0.9999054786760251,-0.10099416345700771,-0.2216874429313581,0.0,0.0034094399099665732,1545,-0.1857627296344969,3.7318482,0.003403391,2.25,1.0,0.00046857104128694645,0.8636200455632388,0.7726474833526007
-43.333333333333336,750,0.0006342318426760116,-0.8995660595729539,0.5132428450830822,0.020133211691563,-0.001435053291109701,-2.737617015838623,2.315300226211548,0.5474649757683507,-3.789561257387201e-17,-2.54742055030694,3.0463622249196556,0.9998665402912068,-0.10456745871199201,-0.2216874429313581,0.0,0.003504189808603637,1560,-0.18575111387231616,3.7372031,0.0037608573,2.25,1.0,0.000310498971472974,0.9152269097833434,0.8931419748564372
-41.333333333333336,750,0.024919829827609465,-0.5247807763863325,0.4370857712264588,0.015536521429686798,0.06929979092627764,-2.9891109466552734,2.529193878173828,0.535572295752635,5.684341886080802e-17,-2.0393330883515706,3.804351848573293,0.9998962957031593,-0.10255088629149342,-0.2216874429313581,-0.004950125000000005,0.0031757466165582573,1575,-0.18555124282020993,3.7446842,0.0033687947,2.25,1.0,0.0004733993929880633,0.8535273859421526,0.8154784953124741
-39.06666666666667,750,0.0028161410107199213,-0.5587114499585277,0.46647125603032463,0.014072778276535964,-0.01361049086973071,-2.5876431465148926,2.4213576316833496,0.5287726446327836,-1.8947806286936004e-17,-1.8455111370594688,3.2345139180999345,0.9999043994423715,-0.09659015621493874,-0.2216874429313581,0.0,0.0035118668836680417,1590,-0.13045615198010868,3.7439184,0.0048821075,2.25,1.0,0.0006464644559243802,0.8159365038826645,0.7898371076394661
-38.53333333333333,750,0.011309516815152399,-0.5346205160036639,0.457765523253754,0.012613559480337704,-0.027051669142674654,-2.580136299133301,2.8728907108306885,0.5053889944831844,3.789561257387201e-17,-1.5969926052754762,4.227887522637171,0.9999202192388945,-0.09894083661586056,-0.2118613210532331,-0.0050000000000000044,0.003108645343727397,1605,-0.18543893817742665,3.7459977,0.0028356703,2.25,1.0,0.0009225841344420731,0.7035193302558579,0.6495894977481296
-36.333333333333336,750,0.012941522330432654,-0.8104529485940573,0.3848499351174299,0.019824113074556265,-0.016825659511145206,-2.6216301918029785,2.419656753540039,0.5696619041123435,0.0,-2.365640631853249,3.066924202579266,0.9999264452654957,-0.08919772397491081,-0.2216874429313581,0.0,0.0035351280723684843,1620,-0.18526014325671725,3.73392,0.004435195,2.25,1.0,0.001109311966309693,0.6862852533672907,0.6227550845057372
-42.0,750,0.007964716296921375,-0.6894797884842937,0.4385515394107329,0.016959710679324485,0.0017204323280602693,-2.976673126220703,2.4797513484954834,0.5181553915080535,5.684341886080802e-17,-1.694123197681496,3.482521203828974,0.9999085532571269,-0.10274048783079746,-0.2216874429313581,0.0,0.00367521568833815,1635,-0.18513618468475343,3.7287326,0.005963994,2.25,1.0,0.0007540270514320578,0.7953429163824425,0.7891574748694865
-41.46666666666667,750,0.00652311971012536,-0.9460899034761252,0.4571614848432117,0.01870000475444715,-0.000738538382264475,-2.60853910446167,2.187340259552002,0.5449351774189255,1.8947806286936004e-17,-2.7466601395512202,3.246631322110666,0.9998992681038626,-0.10366358297703766,-0.21676206855635807,0.0,0.0033830004906127927,1650,-0.18506061547766792,3.7223125,0.0064694327,3.375,1.0,0.0003530594931857974,0.897219319550293,0.8017552296166445
-43.266666666666666,750,-0.004724393357771775,-0.4155842397638961,0.34657547855026427,0.012794331011003142,-0.06978421307479342,-2.601715326309204,2.5600836277008057,0.5056378041127809,4.736951571734001e-18,-2.4056051567105325,3.778978788807168,0.9998594091599107,-0.10931396199037768,-0.21681119916574873,-0.004975000000000005,0.0033917378034690995,1665,-0.18491577148924931,3.7169683,0.0016479298,3.375,1.0,0.000217852864101717,0.9358199882828634,0.9156764409156829
-39.4,750,0.0016832996785937364,-0.48129720216314786,0.3437756504460994,0.012972709008127198,-0.042773133376458036,-2.886817216873169,2.7374727725982666,0.5503687164459263,-1.8947806286936004e-17,-1.664252694956518,4.060709216823653,0.9999081488441257,-0.10110111835868092,-0.2216874429313581,0.0,0.003289702900898962,1680,-0.1848169708281623,3.705992,0.0018313249,3.375,1.0,0.0005932866731683683,0.8207609842205521,0.7683084758173204
-39.86666666666667,750,-0.013809500689879805,-1.0207945012586752,0.3347466703794365,0.017121179301718994,-0.13250301873063047,-3.6253437995910645,3.116316556930542,0.5196063881813046,4.263256414560601e-17,-1.4886776004461622,3.9506629807895144,0.9999174370248014,-0.09779080460935557,-0.2216874429313581,-0.004827603234047425,0.0035067799106292792,1695,-0.1847205352736049,3.688895,0.0018508987,3.375,1.0,0.0009704756751298277,0.7322887202880615,0.7036366273966467
-42.86666666666667,750,0.006437603181856627,-0.9095020838674656,0.5119819452781129,0.016561337810139264,-0.029208004917328556,-2.6380841732025146,2.3629634380340576,0.5139039662155602,1.8947806286936004e-17,-2.4274790376975046,3.5602833570059857,0.9998730774025266,-0.1094948558166633,-0.2216874429313581,-0.0050000000000000044,0.003231726046111645,1710,-0.18463462829939525,3.6782527,0.0016362873,3.375,1.0,0.00024796628348499445,0.924047421035503,0.8923293187553518
-40.93333333333333,750,-0.008829716675018057,-0.6303796998436788,0.325176211699367,0.014696833916862976,-0.07017787853100647,-3.2482919692993164,2.4481654167175293,0.5660858681577559,3.789561257387201e-17,-1.8728718695512128,3.7178084423471613,0.9999107856841585,-0.10093772449306568,-0.2216874429313581,0.0,0.0031981712694556736,1725,-0.18448255540921954,3.6657584,0.0029315792,3.375,1.0,0.0005281615783671786,0.8411499205607113,0.7152059239659049
-42.266666666666666,750,-0.006728864257621091,-0.6809322557808061,0.4399004980247059,0.018230007361777465,-0.06938238391901055,-2.237461805343628,2.6251561641693115,0.531517855603915,-9.473903143468002e-18,-1.9837944897970488,3.586339154568811,0.9998582784864923,-0.10681850983760392,-0.2216874429313581,0.0,0.003173996232657517,1740,-0.1490648651178148,3.6599164,0.0015939595,3.375,1.0,0.0003021664440129931,0.9071136975766246,0.914481031042192
-42.2,750,-0.007717589184120956,-1.0017075641217397,0.5047524048853138,0.02360340693823097,-0.012664731351581091,-2.550368309020996,2.441892623901367,0.548274104701316,5.684341886080802e-17,-2.1125057922927506,3.5529368669637567,0.99986275291518,-0.1046625641015258,-0.2216874429313581,-0.004975000000000005,0.0032957744261536467,1755,-0.18414604184383815,3.6650367,0.0021505146,3.375,1.0,0.0002673726930805934,0.9196173339340846,0.900786847635984
-40.6,750,-0.0055367029452049335,-0.8401829123318514,0.416573746489404,0.01699831678915109,-0.07348933143044512,-2.844309091567993,2.715052604675293,0.5277768702544299,0.0,-1.8188250132778032,3.5455760614047684,0.9998907507090928,-0.10089505102245827,-0.21215244438724146,0.0,0.0033786854594683837,1770,-0.17884511949751114,3.6838365,0.004926454,3.375,1.0,0.0004126100081273147,0.8961675747519589,0.8361072782882204
-41.2,750,-0.0014437411722021327,-0.6639259222279498,0.38456564827492506,0.01575924767910964,-0.043595819705010704,-2.8079895973205566,2.483710765838623,0.5319482310803156,1.8947806286936004e-17,-2.3963431800348043,3.0650602649195617,0.9998639383721566,-0.1049427464065361,-0.2216874429313581,0.0,0.0030552445129839755,1785,-0.18397674563047622,3.6904407,0.0024853603,3.375,1.0,0.00026647381456121046,0.9160755640451512,0.8985009408497538
-40.733333333333334,750,-0.0003118295026603493,-0.7680198021689024,0.47658536815966857,0.020159970697022,0.010740702078367272,-2.3443901538848877,2.733217716217041,0.5466493818629528,2.842170943040401e-17,-2.387968917385026,3.7801422285576227,0.99990171336193,-0.0999300174517208,-0.2120563744794335,0.0,0.0036915426788636896,1800,-0.18374687196773953,3.693723,0.0017473866,3.375,1.0,0.0005788850776122216,0.8479043982396673,0.8128003710397342
-39.53333333333333,750,0.021120890628867843,-0.5063592661960781,0.41931915925533697,0.015305146093619848,0.08988292344473302,-2.561293601989746,2.7888567447662354,0.5265540816051523,-3.789561257387201e-17,-2.050525369477171,3.2836621958400234,0.9999215613973474,-0.09865305506355078,-0.2216874429313581,-0.0050000000000000044,0.0034934935060238026,1815,-0.18366489414599207,3.688083,0.0013529094,2.25,1.0,0.0009134377435486881,0.7387998399804523,0.6899960374618285
-39.4,750,0.020454605638043674,-0.5580076899861155,0.4656429247520545,0.01613836144771983,0.06874846667982638,-2.1158668994903564,2.5215275287628174,0.5323164437677258,2.842170943040401e-17,-2.3069284958936116,3.2075109987318977,0.9998837852587839,-0.09966745122930047,-0.2070339622439674,0.0,0.003118352990319007,1830,-0.17850856779734295,3.695757,0.00293134,2.25,1.0,0.0003262711673455433,0.8955438647670283,0.8450471879485303
-40.46666666666667,750,0.006624736660643384,-0.777553920319076,0.4044981842067929,0.01606584911152281,0.0056191030577756465,-2.543097496032715,3.004897117614746,0.5178729496661689,0.0,-1.8447685703298595,3.308498409450662,0.9998929611275655,-0.10148557180516406,-0.21732034245123122,-0.004827603234047425,0.0032794975580059975,1845,-0.1834282684326172,3.6992288,0.0024056928,2.25,1.0,0.0004754395775493184,0.8559231456051225,0.8198290240228582
-40.86666666666667,750,-0.005978380135221194,-0.772970569911509,0.38131244268767367,0.014927922393984073,-0.07811837400076911,-2.750242233276367,2.2512645721435547,0.5453569007418652,2.3684757858670008e-17,-1.6574470576827744,3.615890971452957,0.9998719414036541,-0.10301082994104258,-0.20713173338491997,0.0,0.0031369298976893114,1860,-0.18341014862569174,3.6910474,0.0034221304,2.25,1.0,0.0003107295057280703,0.9010029366045488,0.8958320175692551
