_min_act,_std_act,_lr_multiplier,_mean_obs,_mean_act,_max_act,CriticLoss,_Episode,_min_discrew,_mean_discrew,_max_adv,_std_obs,_max_discrew,_max_obs,NewPolicyLoss,_MeanReward,_std_discrew,_min_adv,Beta,PolicyEntropy,_mean_adv,_min_obs,BaselineLoss,_std_adv,KL,Steps
-2.543226957321167,0.39741806626462506,1.0,0.010788495094096387,0.00012291685066884384,2.741854190826416,0.68917006,1360,-0.01899626760208782,-0.0006781528941717276,2.297288031535606,0.00987566059904417,0.0,0.32278140751428397,-0.18523751,-1.65,4.002191642977719e-06,-6.622869768833371,5.0625,2.8493428,-4.263256414560601e-17,-0.31762946111373463,3.6344600174067522e-06,0.9988477235241809,0.0020236683,1000
-2.8605220317840576,0.4145847871910755,1.0,0.010455607629025417,-0.0009486419640015811,3.612687110900879,0.70599955,1380,-0.018836243377229372,-0.0006723283687025106,2.1687124268113487,0.012351427083265549,0.0,0.3013732634339858,-0.19030999,-2.15,4.82457819740717e-06,-7.695230054011821,5.0625,2.8397212,2.842170943040401e-17,-0.31511023545695627,4.158069091610171e-06,0.9988928467828778,0.0031221895,1000
-3.102790594100952,0.389299494813398,1.0,0.006442809641280477,-0.0041235565224778835,3.0491433143615723,0.70156246,1400,-0.014925125000000013,-0.0007097919489981906,2.384125590976495,0.009904882634402017,0.0,0.2954894768514103,-0.1896601,-1.75,4.21566349681754e-06,-7.389556340401249,5.0625,2.8221307,-1.4210854715202004e-17,-0.3033636752950878,3.3146110161212538e-06,0.9988470463932353,0.002593704,1000
-3.250307083129883,0.4248412534667571,1.0,0.0005386535456089067,-0.017634657945134677,3.0187108516693115,0.6998459,1420,-0.019751991268734392,-0.0010168381192233351,1.2600682435841986,0.012935986433337198,0.0,0.33669506283861395,-0.18952627,-2.35,8.141229162576866e-06,-6.587103520553469,5.0625,2.806396,4.263256414560601e-17,-0.3054513949199874,6.313812443274544e-06,0.9991042091557918,0.0023356178,1000
-3.282195568084717,0.3989498546214887,1.0,0.009470474019905474,-0.006514344568597153,3.0484697818756104,0.6984082,1440,-0.019850499375000018,-0.0009185636178246554,1.926381715732021,0.012941096967115599,0.0,0.2973267090934226,-0.18909226,-2.15,6.948965174442373e-06,-6.031735076398626,5.0625,2.8012042,0.0,-0.3170638628345069,5.547022012257263e-06,0.9990031555993794,0.0017112853,1000
-3.061972141265869,0.40271708163597664,1.0,-0.002323943150548917,0.007110716792289168,2.8277788162231445,0.70043164,1460,-0.02462994726678782,-0.0006233701228062488,1.7917120575946948,0.011896296635073463,0.0,0.3180146153457145,-0.18980639,-2.1,5.334154248848392e-06,-9.683397818547238,5.0625,2.7924597,2.842170943040401e-17,-0.29428888739759335,4.139441370545216e-06,0.9989729816646918,0.0029839808,1000
-3.7443270683288574,0.41107230380600757,1.0,0.0006896149439093927,-0.00774901188199874,2.784032106399536,0.6983414,1480,-0.019850499375000018,-0.0011637793750015088,2.1578784445953176,0.010828969154604445,0.0,0.2990683217120961,-0.18932275,-1.8,6.686447140574246e-06,-8.325204131564945,5.0625,2.7944994,1.7763568394002505e-17,-0.2792078550344754,5.241407267891064e-06,0.9989546847906958,0.0023992981,1000
-2.8208107948303223,0.43099038540082124,1.0,0.02638980790206938,-0.004459014846244827,3.703634262084961,0.6981743,1500,-0.019776987546781345,-0.000865393048230057,1.999231743259211,0.009360940376823813,0.0,0.31589620850844696,-0.18954058,-2.05,5.558467242702918e-06,-8.969462682748356,5.0625,2.782579,-1.2434497875801754e-17,-0.26663571767196814,4.2204491603848425e-06,0.9989737921944576,0.0019747424,1000
-3.490448236465454,0.4111760131610523,1.0,0.0008618655612016681,-0.006471082247677259,3.175727128982544,0.6957969,1520,-0.01958627559707704,-0.0006106263441532708,3.004980787245854,0.011372378139576077,0.0,0.30494922790819934,-0.18875954,-1.7,3.830538942797889e-06,-8.010387161350355,5.0625,2.782045,0.0,-0.29473113265123657,2.9013413140909203e-06,0.9988054889146736,0.0017878907,1000
-3.5861854553222656,0.4073742850036757,1.0,-0.009896917298908146,-0.018739818786620163,2.87913179397583,0.69730467,1540,-0.019850499375000018,-0.0006341795706191709,1.7884468035972312,0.0103012868721747,0.0,0.3232262346635336,-0.18940225,-1.85,4.277628199637159e-06,-10.068657567467437,5.0625,2.7820487,1.7763568394002505e-17,-0.29831329155246644,2.852552455968813e-06,0.9988241539507097,0.0021496983,1000
-3.322716236114502,0.4146564299237854,1.0,-0.021580380409196662,-0.030787551719520707,2.538585662841797,0.6932318,1560,-0.023840827763409542,-0.0015268964646243217,2.1332146071572495,0.0107258279070148,0.0,0.27853886980333037,-0.1881832,-2.45,9.005636718414563e-06,-6.9936977545556145,5.0625,2.779094,-1.4210854715202004e-17,-0.32458426194543427,6.3209741248339885e-06,0.9991644712851461,0.0024917377,1000
-3.229572296142578,0.40305531629200053,1.0,0.0015631007364028254,-0.013029386437789071,2.991823673248291,0.68661827,1580,-0.02371910113695066,-0.0010225141701251834,2.9393874977989642,0.01157321968498142,0.0,0.3319511863899155,-0.18656607,-2.25,7.04491005718536e-06,-9.417639429751256,5.0625,2.7790203,7.105427357601002e-18,-0.3158548094562339,5.7923909602911515e-06,0.9990902147936749,0.0022448935,1000
-3.41780948638916,0.4225960916370785,1.0,-0.004236788562336851,-0.025853906947770157,3.3665623664855957,0.694302,1600,-0.02310997112645247,-0.001341944979760213,2.0563823380975106,0.013582039365361011,0.0,0.3049230499044612,-0.18839034,-2.35,8.950903248376475e-06,-7.184148930358319,5.0625,2.7564034,-1.4210854715202004e-17,-0.32293043545418537,6.973622692623603e-06,0.999122140370284,0.0027122414,1000
-3.011760711669922,0.40214630269948815,1.0,0.005487266410250936,-0.0001463248349027708,2.919818639755249,0.6806384,1620,-0.02475124687812502,-0.00047103415180979754,1.252354504842568,0.01128525275906957,0.0,0.32068047278869305,-0.1842903,-2.2,4.730672662751578e-06,-10.95796372330623,5.0625,2.7394261,-1.4210854715202004e-17,-0.31545845903931297,3.534462452218486e-06,0.9989376328656925,0.0026938983,1000
-3.4493038654327393,0.4224004616584385,1.0,0.002158537253021096,-0.010940785848419182,4.078902244567871,0.68866146,1640,-0.02395881885864072,-0.000511520672130502,2.0865386659126397,0.012291959867513089,0.0,0.3087799575401962,-0.18658693,-1.95,4.830541529643798e-06,-9.180341597305702,5.0625,2.7450166,-8.881784197001253e-18,-0.2914321546444264,3.646932340715802e-06,0.9988697522161781,0.004059997,1000
-3.1810078620910645,0.4112587549123727,1.0,-0.0019006202157155058,-0.002162019454059191,2.7185404300689697,0.69374317,1660,-0.019825872503125015,-0.0007575315445250728,2.304011649219133,0.010400121989380345,0.0,0.28727540406524793,-0.18868265,-2.0,5.315694330208579e-06,-8.404770806661027,5.0625,2.7470026,-7.105427357601002e-18,-0.31800541844105146,3.81841895895835e-06,0.9990445842559377,0.0026095945,1000
-3.3632092475891113,0.40747320342089205,1.0,0.008663757360186698,-0.007039124530390836,3.2033534049987793,0.6908651,1680,-0.014925125000000013,-0.00020965012500000018,2.6305275229269696,0.010846482006428558,0.0,0.28456490660703265,-0.18823911,-1.45,1.6485630563531126e-06,-12.031862688328895,5.0625,2.7595384,2.1316282072803006e-17,-0.26285640514799335,1.7525755070950137e-06,0.9983247379158804,0.002303805,1000
-3.1198620796203613,0.41955691802757766,1.0,-0.0065189343542562984,-0.003276520457176957,3.3065197467803955,0.6901966,1700,-0.019850499375000018,-0.0008386929863688212,1.7812093713321475,0.01032726228160156,0.0,0.33393389597512513,-0.18821493,-2.1,5.17418782529378e-06,-9.624061975118233,3.375,2.7539504,2.842170943040401e-17,-0.29558324842896755,3.5248001154921056e-06,0.9989402009395976,0.0012421699,1000
-3.314675807952881,0.43759336282212746,1.0,0.013891115475595696,0.012037344095879234,3.198434352874756,0.6860633,1720,-0.019120568051852915,-0.0008149241172746617,2.5884163654980767,0.01152036440669473,0.0,0.3240527929257471,-0.18721774,-1.8,5.128568491827733e-06,-7.687044270068041,3.375,2.7337728,-1.4210854715202004e-17,-0.2653716340875478,4.694927568486709e-06,0.9989260293356251,0.004623498,1000
-2.9200801849365234,0.41676589413939874,1.0,0.00907030432121055,0.009216422342462465,3.401183843612671,0.69023144,1740,-0.014925125000000013,-0.0006193625154037196,1.5818726242222867,0.012053497367405647,0.0,0.33828111840041364,-0.1884282,-2.2,4.653183177363008e-06,-7.228481309702452,3.375,2.738942,-3.552713678800501e-18,-0.31939039684922543,3.2135206830297008e-06,0.998822104988059,0.0038259237,1000
-3.4413392543792725,0.428833727588437,1.0,-0.008468496058248072,-0.002526426915312186,3.4266719818115234,0.68880725,1760,-0.019292225480126955,-0.0008147537079861948,2.25454481380798,0.011905870432217601,0.0,0.27744909893719943,-0.18826263,-1.9,5.080569459237496e-06,-9.038214872183358,3.375,2.7251534,0.0,-0.3343919067746381,3.2944814551670024e-06,0.9988763256260648,0.0034825972,1000
-3.530566930770874,0.4353835311605695,1.0,-0.003034092805359549,-0.014023975831456483,3.960787534713745,0.6865422,1780,-0.014925125000000013,-0.00032917575000000033,2.1567585735530397,0.012301073661952194,0.0,0.34031473386148137,-0.18799372,-1.95,3.1707088382056923e-06,-8.608381750356312,3.375,2.7212138,3.552713678800501e-17,-0.2838310070670208,2.674329950920355e-06,0.9987778544652838,0.0052238395,1000
-3.063859224319458,0.4240272723083933,1.0,0.010282781246643594,-0.005551741217612289,3.500472068786621,0.6845437,1800,-0.019248663652837686,-0.00045384155808530423,2.3006680003192588,0.013002207998901701,0.0,0.3325298215828547,-0.18748339,-1.95,3.7104811531438923e-06,-8.54864011140764,3.375,2.7102053,0.0,-0.339199935935746,2.7913198619066757e-06,0.9987265949051416,0.0055048387,1000
-3.3184776306152344,0.3929806556223474,1.0,0.018262014699931522,0.0009464811133220791,3.4695346355438232,0.66741455,1820,-0.019227045959573495,-0.0006800278013629728,2.656297245362145,0.010806423875070316,0.0,0.31725167525215964,-0.18287776,-2.1,4.919860729506054e-06,-8.717301239868343,3.375,2.6834712,8.526512829121202e-17,-0.28009046009213734,3.1361517118519407e-06,0.998779968173981,0.004427612,1000
-2.8824150562286377,0.39352124992168913,1.0,0.00585422476282123,-0.0031568605583161117,3.2024192810058594,0.6838084,1840,-0.01938067027890106,-0.000900080896734095,2.086000706037377,0.01354549191367475,0.0,0.32515808576568156,-0.18691137,-2.4,6.184950963471195e-06,-7.459853341495451,3.375,2.6742926,7.105427357601002e-18,-0.31144769488765767,4.39122946703935e-06,0.999038103075837,0.0032282877,1000
-3.11350417137146,0.40611710181967386,1.0,0.007921422413767226,0.0042671073272358626,3.0345969200134277,0.6821262,1860,-0.019850499375000018,-0.0005606956115897936,2.8857574102522943,0.010560629963026799,0.0,0.3161448288586084,-0.18673879,-1.9,4.2041931378121025e-06,-8.859221420890117,3.375,2.6804733,7.105427357601002e-18,-0.30460294676520544,3.012135912876214e-06,0.998822363354647,0.002739468,1000
-3.252100944519043,0.41748265787609273,1.0,0.01238643029098771,0.0030713356090709566,3.6303799152374268,0.6742508,1880,-0.019850499375000018,-0.00045786756796979146,1.7574979184337582,0.011666928974606026,0.0,0.30273256858253894,-0.18434061,-2.05,3.973362522003847e-06,-7.878564343926088,3.375,2.669143,3.552713678800501e-18,-0.3033076180736653,2.749146070803299e-06,0.9988230959645026,0.0034272417,1000
-3.1949048042297363,0.4121256704968216,1.0,-0.011437842176677272,-0.004655804422451183,3.898618221282959,0.67938113,1900,-0.019850499375000018,-0.0005114402083694445,2.51728127458882,0.008686395032593414,0.0,0.3254913539049205,-0.18589124,-1.7,3.42460302477036e-06,-10.659826037981388,5.0625,2.6615055,2.1316282072803006e-17,-0.29524045189109765,1.962303684585346e-06,0.9986771847567483,0.006835174,1000
-3.456458568572998,0.43224172454173027,1.0,-0.008290549549658138,-0.02859189079888165,3.2434043884277344,0.6767852,1920,-0.014925125000000013,-0.00032920075000000034,1.9649911924830161,0.012885771085880425,0.0,0.3084468771624326,-0.18532863,-2.0,3.1211917537931925e-06,-9.33835274617329,5.0625,2.6601727,-1.0658141036401503e-17,-0.32107783703673454,2.2404847431435384e-06,0.9986551936952853,0.0031191865,1000
-3.4942514896392822,0.449326265888922,1.0,0.010425866298593444,-0.0073330104060587474,3.4354450702667236,0.67014223,1940,-0.014925125000000013,-0.000761372544938388,0.9202940471167519,0.011596514597764026,0.0,0.3113567809453828,-0.1832501,-2.25,5.2339433477369295e-06,-7.01627878225876,5.0625,2.664047,-7.105427357601002e-18,-0.2893133977964626,3.469454939816587e-06,0.9988551798866747,0.0036240637,1000
-3.6374974250793457,0.4258403724565873,1.0,-0.0059251030546003175,-0.010770017369184643,3.615159034729004,0.674683,1960,-0.014925125000000013,-0.0003427526930856245,3.3727757633186166,0.012425138618261486,0.0,0.30305283101174346,-0.18471445,-1.85,2.9680969320884255e-06,-8.17859271186711,5.0625,2.6506395,7.105427357601002e-18,-0.2708008018037755,2.0457612709120794e-06,0.9985446559903947,0.0019977326,1000
-3.5834243297576904,0.4148652593393828,1.0,-0.004424027322406332,-0.0034139247747370974,3.771738052368164,0.6802792,1980,-0.019515029994871196,-0.0004456349060206354,2.719209279502083,0.011624995627613474,0.0,0.3019654665467976,-0.18687756,-2.1,4.265268148331321e-06,-7.335346508596417,5.0625,2.643302,0.0,-0.2974480508568477,2.698525365174833e-06,0.9988131108935359,0.0042656083,1000
-3.5606846809387207,0.4160849747573087,1.0,-0.0014886889896580855,-0.008696554830996319,3.345975875854492,0.67014796,2000,-0.014925125000000013,-0.0006607552734799527,2.2522052821788585,0.012871724265298213,0.0,0.30600475260582977,-0.18401873,-2.05,4.38638417519692e-06,-7.463941839536357,5.0625,2.6437707,-1.4210854715202004e-17,-0.2948096462222019,2.8085872379373663e-06,0.9987780425165457,0.0016288696,1000
