_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,TotalLoss,PolicyEntropy,KL,Beta,_lr_multiplier
-49.333333333333336,750,-0.04499673725593707,-0.906084364980961,0.5464033670360571,0.023044989640248432,-0.1801651167360445,-3.376736640930176,2.555093765258789,0.6220199036995311,1.8947806286936004e-17,-2.7853419088753415,4.168522520766958,0.9996092527112859,-0.11717966583496361,-0.2216874429313581,-0.0050000000000000044,0.003995474597739734,1065,-0.19006570816548665,3.8953984,0.0061287233,3.375,1.0
-49.6,750,-0.02238329569579988,-0.7271931415087131,0.536084641824051,0.025468508029773854,-0.06595173956577977,-3.0316033363342285,2.663545608520508,0.6009220430093551,1.4210854715202004e-17,-2.4367412039428507,5.097724838926169,0.9996254106176793,-0.11712342270700424,-0.2216874429313581,-0.0050000000000000044,0.003998344434957729,1080,-0.18982475281143188,3.8762095,0.002428186,3.375,1.0
-50.0,750,-0.008694009678914701,-0.7041943222443207,0.5699882610228655,0.022725993001618046,0.008678707270417363,-3.117264747619629,2.9747390747070312,0.597539231722137,-2.1316282072803006e-17,-2.705453556150039,4.751178920507664,0.9991882396555748,-0.11768397713319555,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,1095,-0.1895085144119263,3.8642857,0.0024409879,3.375,1.0
-49.733333333333334,750,-0.03004866505175985,-0.8723974479881494,0.5550344634911825,0.02375435277858093,-0.1071351987797146,-2.417269229888916,2.2681901454925537,0.6071085177763378,9.473903143468002e-18,-2.710197891038614,5.330291682118502,0.9993547348320532,-0.11755853748483305,-0.2216874429313581,-0.0050000000000000044,0.004046348834744679,1110,-0.18939712524689567,3.8739367,0.0017094145,3.375,1.0
-49.06666666666667,750,-0.024146508474233684,-0.9361473518777508,0.5595684073367532,0.025754518757211898,-0.126472755902602,-3.665665626525879,2.396331310272217,0.6464623579025836,-1.4210854715202004e-17,-1.2647725482709105,9.402355596505029,0.9996153010753059,-0.11708261195575421,-0.2216874429313581,-0.0050000000000000044,0.003985507629549521,1125,-0.18946567535824246,3.8696752,0.0009855363,2.25,1.0
-49.6,750,-0.010239415690232035,-0.7026653528511932,0.5598349766055859,0.023358058303949762,0.00857742220008125,-2.812501907348633,2.9718194007873535,0.6496625499497066,-3.789561257387201e-17,-2.3837501541441544,5.398983644136167,0.9992550112023401,-0.11752582740933477,-0.2216874429313581,-0.0050000000000000044,0.004040366366417968,1140,-0.18952369689856635,3.8574834,0.0033346643,2.25,1.0
-49.6,750,0.019368509857761975,-0.766460561770236,0.532406622139689,0.020461488459283927,0.0646438118632262,-2.5972955226898193,2.577889919281006,0.5660042866696757,-9.473903143468002e-18,-2.1171280961240604,5.597274205149517,0.9994351856063933,-0.11719901137634622,-0.2216874429313581,-0.0050000000000000044,0.003999389582537948,1155,-0.18940357208421496,3.8614721,0.0048065023,2.25,1.0
-49.8,750,-0.019751414625757104,-0.8916061552013773,0.5775500157974237,0.030059700338800403,-0.1160559495985508,-3.0623040199279785,2.399473190307617,0.6306171219235421,-4.7369515717340015e-17,-3.097000664779541,5.57368906430227,0.9993702887962177,-0.11760460797152471,-0.2216874429313581,-0.0050000000000000044,0.00405458296714089,1170,-0.1892294502207438,3.8558047,0.003779346,2.25,1.0
-49.333333333333336,750,-0.03675999765985536,-0.9377892159937781,0.5539580144229935,0.027446231772277997,-0.14242421494331212,-2.6450185775756836,2.8506832122802734,0.6352918943472764,2.3684757858670008e-17,-3.1517126740372308,5.343267271605349,0.9995490423667807,-0.11693944399710442,-0.2216874429313581,-0.0050000000000000044,0.003972411737241235,1185,-0.18916198731486003,3.8599553,0.004494952,2.25,1.0
-49.86666666666667,750,-0.02787251871371011,-0.8490329445108236,0.5271713890557679,0.029789375275947234,-0.0615462202699855,-2.767652988433838,2.4425740242004395,0.6921147648916433,-9.473903143468002e-18,-2.5674862632689033,3.9236501734442792,0.9995083985193064,-0.11759206453710448,-0.2216874429313581,-0.0050000000000000044,0.004053014142294485,1200,-0.18886018754492867,3.8697972,0.008759938,3.375,1.0
-49.8,750,0.01706352909700858,-0.7899200821530201,0.5028900909950529,0.022935356804524704,-0.07050629762001336,-3.313988208770752,2.634341239929199,0.600052024235419,-2.842170943040401e-17,-3.147141304084444,6.175596457100532,0.9992909696127187,-0.11762430963402888,-0.2216874429313581,-0.0050000000000000044,0.004057923318270665,1215,-0.18869409559970432,3.8749502,0.0018714011,3.375,1.0
-49.93333333333333,750,-0.022970510003520603,-0.7792635882777363,0.5505988328669011,0.03054386827929676,-0.16061306838567058,-2.9984636306762695,3.1561379432678223,0.6912654645620424,0.0,-2.999708608164595,3.937987187556767,0.9991801915379319,-0.11766407696652888,-0.2216874429313581,-0.0050000000000000044,0.004065175261741807,1230,-0.18871421813898617,3.8753867,0.0017686834,3.375,1.0
-49.8,750,-0.004140001217331694,-0.8930990464122872,0.6670241325096185,0.02813378199129987,0.001023011217514674,-3.020317316055298,2.9531116485595703,0.6451794791718131,-1.8947806286936004e-17,-3.2435149455809777,5.299775202687768,0.9994256218851454,-0.11754609206618379,-0.2216874429313581,-0.0050000000000000044,0.004045601528717366,1245,-0.18854637146970962,3.8587635,0.0028478228,3.375,1.0
-49.333333333333336,750,-0.014319291063454665,-0.8178149553569467,0.6795141518414682,0.031749921833204936,-0.03425131352090587,-2.939885377883911,2.976691961288452,0.6858578779957158,-1.1842378929335004e-17,-2.582902339703958,5.5578801712231485,0.9995067958103843,-0.11712520525766702,-0.2216874429313581,-0.0050000000000000044,0.003983767460742141,1260,-0.18855108261277942,3.8639967,0.0033005374,3.375,1.0
-49.93333333333333,750,-0.005145170630385634,-0.9505502305737054,0.5453693467981322,0.025555307204514738,0.021549333579217393,-2.9316344261169434,2.9492554664611816,0.6860031288252202,2.842170943040401e-17,-2.9726892117361223,4.310370294008236,0.9992321383782231,-0.11765750980069553,-0.2216874429313581,-0.0050000000000000044,0.004063997736950938,1275,-0.18832138059997558,3.8630078,0.002072189,3.375,1.0
-49.266666666666666,750,-0.02943978142710766,-0.9317093534415541,0.5719613668147514,0.023945805536071035,-0.06295165973653397,-2.7932307720184326,2.784733295440674,0.655490777071092,9.473903143468002e-18,-1.56343806696672,8.536623753554641,0.9994902779086213,-0.11725122862269531,-0.2216874429313581,-0.0050000000000000044,0.003999414919793339,1290,-0.1883318710378011,3.8527439,0.0012172769,2.25,1.0
-49.8,750,-0.03693980190846957,-0.9246559706370018,0.5532986707078585,0.027279728800932466,-0.21965196334772433,-2.9240689277648926,2.5883116722106934,0.6658030968584332,1.8947806286936004e-17,-2.8822480097832837,4.401140992742013,0.9992979331503278,-0.11759202923850562,-0.2216874429313581,-0.0050000000000000044,0.004052634493691443,1305,-0.18821716307237413,3.8583891,0.0037520286,2.25,1.0
-49.6,750,-0.011762642999417365,-0.6197299846224178,0.5571743958616296,0.021721803671858577,-0.05097460815527787,-2.8733983039855957,3.011155366897583,0.6538897075206032,0.0,-1.5547527648774462,5.273117355266867,0.999468995760351,-0.11705019877766253,-0.2216874429313581,-0.0050000000000000044,0.003987631646841905,1320,-0.187871475221422,3.862477,0.0026357905,2.25,1.0
-49.733333333333334,750,-0.019154933491258703,-0.8402058403906288,0.5649814109483641,0.025656580439081544,-0.062376305808313194,-2.9229962825775146,2.6808433532714844,0.6957679664646563,-9.473903143468002e-18,-2.8947925981163243,5.786651915955942,0.9992357606417215,-0.11763744363319553,-0.2216874429313581,-0.0050000000000000044,0.004060083063517,1335,-0.18783878326416015,3.8546705,0.0018655126,2.25,1.0
-49.13333333333333,750,0.0032956591603608013,-0.9057915742037933,0.5995718834089399,0.020264128266079942,-0.1066404443604406,-2.9734044075012207,2.5946388244628906,0.6016430405360479,1.8947806286936004e-17,-1.7243038744009236,6.116734699385415,0.9994592938259793,-0.11650251078787535,-0.2216874429313581,-0.0050000000000000044,0.003965823270397897,1350,-0.18786170958328247,3.8613944,0.007190244,3.375,1.0
-49.8,750,-0.04445649341610624,-0.7431530684579629,0.5149573961774506,0.03158750144471097,-0.18243854602860907,-3.030810832977295,3.1830785274505615,0.6799085422261795,-1.1842378929335003e-18,-2.103037018248687,3.7297179178793267,0.9992718600518911,-0.11755331007829331,-0.2216874429313581,-0.0050000000000000044,0.004047301692587557,1365,-0.18783029554918076,3.8699908,0.0029518285,3.375,1.0
-49.266666666666666,750,0.014271393758491112,-0.8970791318144011,0.6988279226917457,0.025709635191205046,0.016110931049411494,-2.921461820602417,2.8739500045776367,0.6571694186289236,1.1842378929335004e-17,-2.067274944251763,5.186907568018702,0.999577680965761,-0.11683102007328545,-0.2216874429313581,-0.0050000000000000044,0.00394864784245333,1380,-0.18772249223158097,3.8722944,0.0015729717,3.375,1.0
-49.2,750,-0.007889636345381066,-0.8959810348982618,0.5678501423773281,0.026997322819934225,-0.061527279638840505,-2.990349769592285,2.614011526107788,0.6876768747461808,-3.789561257387201e-17,-1.8035677742736145,10.31124771297122,0.9995217844117786,-0.11725005335460656,-0.2216874429313581,-0.0050000000000000044,0.004000582733996009,1395,-0.1872578430148231,3.8586817,0.0008194825,2.25,1.0
-49.93333333333333,750,0.011676159121459005,-0.7094852634432756,0.5209977787228515,0.01973410495311287,0.06076290610960374,-2.5399010181427,3.142429828643799,0.6179174397232235,9.473903143468002e-18,-1.9616361413432941,3.876210379829228,0.9992356958909152,-0.11767731046652886,-0.2216874429313581,-0.0050000000000000044,0.0040677061545145755,1410,-0.18747573852878147,3.868362,0.001778546,2.25,1.0
-49.53333333333333,750,0.006545017238904143,-0.5899447210139748,0.6140736152411286,0.020333796693245115,-0.026421234984106073,-2.649836540222168,2.912353038787842,0.6626696170941175,-9.473903143468002e-18,-1.7793667477151969,4.599089709976109,0.9994854251767509,-0.11710185455538491,-0.2216874429313581,-0.0050000000000000044,0.00399703008928126,1425,-0.18721748351457385,3.8762627,0.0013164704,1.5,1.0
-49.666666666666664,750,-0.007428588744925989,-0.8009480854924412,0.6457205519665399,0.026335562180754835,-0.07911250733522078,-3.062255620956421,3.2408900260925293,0.6729026205765246,-9.473903143468002e-18,-2.167939449693733,3.276614382288233,0.9994026932627342,-0.11740342642532255,-0.2216874429313581,-0.0050000000000000044,0.004022840746655967,1440,-0.18726814270019532,3.880629,0.008110544,2.25,1.0
-49.8,750,-0.02157672001608236,-0.7783511771916336,0.550437766226542,0.02881542364646119,-0.07146404295104246,-2.7753305435180664,2.6440460681915283,0.7040468249494187,1.1842378929335003e-18,-2.8234996453142354,3.955674346708573,0.9992872756551348,-0.11746999546107183,-0.2216874429313581,-0.0050000000000000044,0.004035656536954136,1455,-0.18705322266048857,3.8774052,0.003739268,2.25,1.0
-49.46666666666667,750,-0.015597584948234476,-0.9036252398452095,0.6385517420612881,0.028636996019732273,-0.11447546787497898,-2.89186954498291,2.63457989692688,0.716806615426661,0.0,-2.638243624500286,4.770318944938318,0.9993939638514997,-0.11738843489626109,-0.2216874429313581,-0.0050000000000000044,0.004017798085637337,1470,-0.18694835662968953,3.8833168,0.003718999,2.25,1.0
-48.93333333333333,750,-0.012812894203909434,-0.8650556420271526,0.5559759328607367,0.025573040289940913,-0.027733250432647766,-3.066728115081787,3.1453869342803955,0.6429029278897278,-9.473903143468003e-17,-1.8016644206565375,5.374034644363639,0.9997468041212559,-0.11542040318542972,-0.2216874429313581,-0.0050000000000000044,0.003907381578798252,1485,-0.18674709318288168,3.8810112,0.0072029876,3.375,1.0
-49.2,750,-0.004998983467787141,-0.8099793129733349,0.5028146125395948,0.023334424036415696,-0.11755174333819499,-3.466623544692993,2.2505719661712646,0.6113558602167267,-4.736951571734001e-18,-2.2930547994837838,5.265975439245317,0.999596954792963,-0.11721282009632307,-0.2216874429313581,-0.0050000000000000044,0.003993053180879258,1500,-0.18648632050069175,3.8812513,0.001619978,3.375,1.0
-49.333333333333336,750,0.015181018997992015,-0.7060403977352203,0.5572055796065533,0.02186219905371259,0.005601348770782352,-2.533751964569092,2.6360087394714355,0.6558123636895764,3.789561257387201e-17,-1.9285908193171817,3.4590615788808785,0.9995449781862913,-0.11728292989635239,-0.2216874429313581,-0.0050000000000000044,0.003999098935336287,1515,-0.18666700365659927,3.8958774,0.003129441,3.375,1.0
-50.0,750,0.004455557238789499,-0.8401271344238186,0.6392697253069033,0.02856562630904677,-0.025326938856082656,-3.327343225479126,3.131352424621582,0.6812533228960893,7.579122514774402e-17,-3.625735314964685,3.5405827677736994,0.9993219160035524,-0.11768397713319555,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,1530,-0.1863585853788588,3.8855503,0.0028425064,3.375,1.0
-49.2,750,0.006771385727612418,-0.7378257529889383,0.6370711510503929,0.021948429605074895,-0.07367916885949671,-2.8170042037963867,2.8109512329101562,0.5909841813271833,-9.473903143468002e-18,-1.4041592148594981,8.564173885804781,0.9995880027097045,-0.11702494084469259,-0.2216874429313581,-0.0050000000000000044,0.003970751641633071,1545,-0.18638847350141738,3.8779225,0.0014579518,2.25,1.0
-50.0,750,0.008118476788127268,-0.881640030421657,0.5625734308525396,0.026829605750904508,-0.055830920710771656,-2.791510581970215,2.6553192138671875,0.6600429439517792,-3.789561257387201e-17,-3.494043840991281,4.250398761635328,0.9992811167475224,-0.11768397713319555,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,1560,-0.18615020752249825,3.8698058,0.0013845123,1.5,1.0
-48.86666666666667,750,-0.010375076657081313,-1.0180376248822178,0.6322607018760815,0.026125833286215597,-0.15687412960004682,-2.849320650100708,2.399984121322632,0.6237689096814147,0.0,-2.14974529027161,6.043336494838153,0.9995569956416315,-0.11692026246480006,-0.2216874429313581,-0.0050000000000000044,0.003949529133531942,1575,-0.1860580825445387,3.8796372,0.0058183963,1.5,1.0
-49.4,750,-0.005470305816945038,-0.6555672372481336,0.5508459031758068,0.021031930797148886,-0.12452775837108493,-2.570702314376831,2.6204464435577393,0.6203679007804381,-9.473903143468002e-18,-1.48168520655221,7.967767022702315,0.9995081320943724,-0.11726495500913339,-0.2216874429313581,-0.0050000000000000044,0.004003672845839991,1590,-0.1861266708225674,3.880721,0.0053876834,1.5,1.0
-49.13333333333333,750,-0.006496878665621966,-0.8035658841390083,0.6291725507828629,0.023341050102539476,-0.127474182303374,-2.7757387161254883,2.570909023284912,0.6105584865087013,1.8947806286936004e-17,-1.211886412522685,5.812722427108513,0.9997114484486324,-0.11586342297399962,-0.2216874429313581,-0.0050000000000000044,0.003928859800855194,1605,-0.18585250856018068,3.8887434,0.012418872,2.25,1.0
-47.4,750,-0.023540263061443596,-0.7137001193631972,0.544832369715283,0.02195118095725391,-0.21267744038750727,-2.6510117053985596,2.2639923095703125,0.579004388828293,-2.842170943040401e-17,-0.7532279367866395,5.251423638054233,0.9998766800057842,-0.11187063372077925,-0.2216874429313581,0.0,0.004178570155950768,1620,-0.1858522224572003,3.90216,0.012470535,3.375,1.0
-49.266666666666666,750,-0.011004398085213515,-0.7582878658363127,0.6361015732343486,0.024557872469102026,-0.18263140048397083,-3.137186050415039,2.440062999725342,0.6353791443407202,3.789561257387201e-17,-1.7850854971530858,3.9910670101777987,0.9997631720368831,-0.11607720548011173,-0.2216874429313581,-0.0050000000000000044,0.00392330806572662,1635,-0.18574214933341743,3.9102902,0.0023329814,3.375,1.0
-49.6,750,-0.006834205964148182,-0.7919545587188023,0.6582122264337552,0.02928211910735909,-0.19009418007452042,-3.496331214904785,2.456271171569824,0.7017739754236153,0.0,-2.3193598159802233,3.752991924427802,0.9996531819354328,-0.11751893466314141,-0.2216874429313581,-0.0050000000000000044,0.004039771702428335,1650,-0.18561218262210158,3.9040802,0.0022817291,3.375,1.0
-49.4,750,0.011017378760115786,-0.7512429174128767,0.6564581414624405,0.02003626693245793,-0.1053345896002526,-2.947826862335205,2.4411330223083496,0.5821862965876412,4.7369515717340015e-17,-3.471783529872355,2.460112740049062,0.9997945891108103,-0.1171827241227353,-0.2216874429313581,-0.0050000000000000044,0.003988275537921101,1665,-0.18535932541826036,3.9048624,0.002818326,3.375,1.0
-49.266666666666666,750,-0.0015596992264664794,-0.7937713314005947,0.6852986824732583,0.0238821436506991,-0.152929470203196,-2.9904751777648926,2.560554265975952,0.5988361340621084,9.473903143468002e-18,-1.3167142965922205,5.500491220070365,0.9997098502463314,-0.11581613236190136,-0.2216874429313581,-0.0050000000000000044,0.003970574684289465,1680,-0.1854868698454963,3.9220932,0.0010788975,2.25,1.0
-50.0,750,0.0007898727823089936,-0.5901121206127878,0.6540617370299264,0.018581835264123523,-0.20015379638806916,-2.7915167808532715,2.330820322036743,0.5481761453830001,-7.105427357601002e-18,-2.186536093063259,3.0477808568829645,0.9994092009208358,-0.11768397713319555,-0.2216874429313581,-0.0050000000000000044,0.004069059578502995,1695,-0.18524717331102158,3.9316058,0.004249035,2.25,1.0
-49.53333333333333,750,0.019679425258728015,-0.6314883234003046,0.6709373470400924,0.023514117548045613,-0.13742521515178183,-2.978271722793579,2.4235901832580566,0.6532766854709152,0.0,-1.6195232407686637,5.1244179544454385,0.9995404440942195,-0.11661452125786734,-0.2216874429313581,-0.0050000000000000044,0.003975026096875204,1710,-0.1850469207611084,3.9393806,0.0024757534,2.25,1.0
