_lr_multiplier,_mean_obs,_mean_act,_max_discrew,Steps,_mean_discrew,_mean_adv,_min_discrew,_max_obs,_std_obs,_min_adv,PolicyEntropy,_min_act,_min_obs,BaselineLoss,_std_discrew,TotalLoss,Beta,_std_act,_Episode,_std_adv,_max_act,KL,_max_adv,_MeanReward,CriticLoss
1.0,-0.010394405328476379,-0.014749488268358013,0.0,750,-0.008758041377318507,-1.8947806286936004e-17,-0.04360887738413664,0.28046662398085503,0.009380013952442447,-4.669370062547128,3.1439054,-2.841142416000366,-0.3001028994935711,4.7702627704870956e-05,8.658249228211116e-05,-0.18507315672810873,3.375,0.4110576181298604,990,0.9996699687816902,2.3775534629821777,0.0040551615,2.15062036197228,-5.133333333333334,0.6827557
1.0,0.005853715371236694,0.003632249935064465,0.0,750,-0.0063458443336373285,1.8947806286936004e-17,-0.042411080474393306,0.32831519877626675,0.010782539169028577,-5.065982649420549,3.1150599,-2.181619644165039,-0.3232274926485937,3.86273140172451e-05,4.598163151107261e-05,-0.18535490721877415,3.375,0.3898516281608179,1005,0.9995831759558411,2.4149160385131836,0.0038840321,2.0158294643904853,-4.2,0.6835376
1.0,0.013718530767445492,0.006752364693248334,0.0,750,-0.004225204102813935,-5.684341886080802e-17,-0.04573930449395522,0.304613908102368,0.010451823873391759,-5.0127254607236384,3.0928638,-2.334312915802002,-0.2797355161169812,4.016783767741628e-05,5.349743096772388e-05,-0.18845905762290954,3.375,0.4017709934133251,1020,0.9996530073818664,2.25085711479187,0.0036571445,1.7727371606655749,-3.533333333333333,0.69253784
1.0,-0.003208642393819873,-0.02453857560145358,0.0,750,-0.00470349965574673,0.0,-0.02807997809663526,0.3104189971222664,0.013335549145996483,-3.7266324183710715,3.0695405,-2.754662275314331,-0.3056332066427884,3.3293851652758876e-05,3.06083491528163e-05,-0.18907672119437324,3.375,0.42830033086003266,1035,0.9996072590472944,2.9946999549865723,0.0017840693,1.9009403577228923,-3.8666666666666667,0.6921934
1.0,0.01121499259954217,-0.006503961362875998,0.0,750,-0.006543159860262678,-1.8947806286936004e-17,-0.03905977462427383,0.301363302337718,0.011797423771886762,-2.836339553946344,3.0538154,-3.1611320972442627,-0.290763299964381,4.65369863860657e-05,5.623087452309285e-05,-0.18734953614595204,3.375,0.41551062148972406,1050,0.9996667807814744,2.6470437049865723,0.0032501845,2.292829941209826,-4.333333333333333,0.68529946
1.0,-0.004641601267482546,-0.06585652077198029,0.0,750,-0.001772753752583935,-4.736951571734001e-18,-0.03390048723367232,0.2958391715040423,0.011579232647673486,-6.229608408838164,3.0451388,-2.842118501663208,-0.3108743690103772,2.176512925419969e-05,1.5916653099537553e-05,-0.1884335937488874,3.375,0.41169576023583554,1065,0.9994736755193329,2.954936981201172,0.003458046,1.6376460237226185,-3.0,0.68873876
1.0,-0.007620327613669822,0.0007460526761909325,0.0,750,-0.0030361103279569384,-3.789561257387201e-17,-0.032992704485156746,0.29784339221723977,0.010021415890149992,-4.480804135498068,3.0206444,-2.3767924308776855,-0.28815246507626213,2.7823577247440834e-05,3.051550139068008e-05,-0.1887453003063202,3.375,0.39339504732316183,1080,0.999530636599151,2.9546780586242676,0.0024646095,1.4462643840162925,-3.2666666666666666,0.689199
1.0,0.009477758412347383,0.02746344255935401,0.0,750,-0.0035430894175982096,-3.789561257387201e-17,-0.03190024571778928,0.28851957941224626,0.010411970750510648,-6.071912495121508,3.0030432,-2.610628128051758,-0.2826602086143934,2.112961319423442e-05,3.0070587934128108e-05,-0.18789354247146184,3.375,0.4187694617788404,1095,0.9994946869297385,2.6736927032470703,0.00453402,1.9932186757892862,-3.466666666666667,0.6861316
1.0,0.012872424793989852,-0.048374631074334803,0.0,750,-0.0038355234161914845,-7.105427357601002e-18,-0.032165064028663176,0.2838394681589999,0.013040829576569086,-3.936280371587363,2.977314,-2.9557108879089355,-0.29278926861031,3.53900977635095e-05,4.4887369164333826e-05,-0.18693510742786196,3.375,0.42360610639191576,1110,0.9996180175456462,2.996828079223633,0.0035505437,1.6724019433221293,-3.8666666666666667,0.6827358
1.0,0.011512263255486203,-0.047561242713282506,0.0,750,-0.0031198568993450796,-1.8947806286936004e-17,-0.028391208585463824,0.30688123699001585,0.013050989529102962,-5.906220341070474,2.9514577,-3.364126682281494,-0.2624208398478493,1.512785045599332e-05,1.959473847967022e-05,-0.18710651859325836,3.375,0.4242655340129131,1125,0.9994341568902294,2.863952875137329,0.0034486898,1.528610287831024,-3.2666666666666666,0.6825328
1.0,-0.008364306287330965,-0.03757126178654532,0.0,750,-0.0022875254324113588,-3.789561257387201e-17,-0.026403498126786107,0.2840413940814599,0.01249990729381474,-4.0753421080656445,2.9373279,-3.3177874088287354,-0.2881358560010424,2.114333235009853e-05,2.178720638037605e-05,-0.1863602538667255,3.375,0.39006276276459306,1140,0.9994568480730378,2.3515255451202393,0.0023929127,1.555299772359205,-2.8,0.6809943
1.0,0.012417959091015065,-0.012844620157033205,0.0,750,-0.0023864509836141303,-3.789561257387201e-17,-0.02914949481616869,0.31003524812092176,0.010739838914613864,-6.718662633695896,2.9158611,-2.555450916290283,-0.28548160949943147,1.5169378805617243e-05,1.7391202877224985e-05,-0.18699158931793106,5.0625,0.4226637903082795,1155,0.9994753474436772,2.728343963623047,0.0074484823,1.5206388139718883,-3.066666666666667,0.6824339
1.0,-0.009898182382989089,-0.04576805207847307,0.0,750,-0.0039399930804670654,-1.8947806286936004e-17,-0.03254731830958975,0.30120309495337505,0.013595059180217318,-4.459675529040533,2.8980818,-2.593654155731201,-0.27391395043777705,2.232042622201246e-05,2.7049753061646273e-05,-0.18772917478603787,5.0625,0.41011050970800556,1170,0.9994896152939515,2.895839214324951,0.0034809634,1.8324144607555743,-3.4,0.68430275
1.0,0.01450747632391484,-0.033579573519915966,0.0,750,-0.003421478815348322,0.0,-0.03799184755955517,0.29922660652092664,0.01137387736513159,-6.3356497893946155,2.8829005,-2.3335211277008057,-0.3197655264973222,2.2565127384645104e-05,2.8250489375015713e-05,-0.18791278076489767,5.0625,0.38939170786045646,1185,0.9995003089450364,2.899211883544922,0.0025267645,1.5322895769893226,-3.6,0.68333447
1.0,0.003952783004542479,-0.043986236856319014,0.0,750,-0.0020505825058912083,3.789561257387201e-17,-0.019099590836593648,0.2999769092312221,0.008336367567663424,-5.983994635552872,2.8515804,-3.658517360687256,-0.2690137009793528,9.018842939964626e-06,9.433401844706278e-06,-0.18703197023161253,5.0625,0.39073064226801935,1200,0.9992583020821179,2.625640869140625,0.002215363,1.8961645043020292,-2.3333333333333335,0.6798922
1.0,0.015339503379751285,-0.029676686462946238,0.0,750,-0.001579921690761258,-1.8947806286936004e-17,-0.023427825719001205,0.29536844221198383,0.012075678225857903,-5.787037452251066,2.835011,-2.7680606842041016,-0.2718171219585623,9.80838264582599e-06,1.205004933513197e-05,-0.1873201660145654,5.0625,0.41286312504361433,1215,0.9992869924705787,3.064910888671875,0.0019686571,1.8540789883926678,-2.6666666666666665,0.6805806
1.0,-0.004499697873428202,-0.05053162593798091,0.0,750,-0.0007318123248023379,-2.842170943040401e-17,-0.014900374375000013,0.26730562483160447,0.008397658649671333,-6.3744710638559035,2.8330917,-2.6292471885681152,-0.30895813681236783,4.134564130054687e-06,4.443957887593638e-06,-0.184437121576945,5.0625,0.38133001817201884,1230,0.9989065731291367,2.526876926422119,0.0023901055,1.940297399958227,-1.9333333333333333,0.6715122
1.0,-0.0024838343215880564,-0.013799118224531412,0.0,750,-0.0015126513767153033,-9.473903143468002e-18,-0.024509482800181275,0.29915578458640407,0.011492028378519656,-7.8691221973777035,2.8297677,-2.6889498233795166,-0.2673046757602194,6.431449169604202e-06,9.590392698549666e-06,-0.18712034912286865,5.0625,0.40183991032483846,1245,0.9992109562477189,2.8683996200561523,0.0037531948,1.3163308436273742,-2.6666666666666665,0.68030906
1.0,0.0007315042812326603,-0.01751988033701976,0.0,750,-0.001026036916631189,0.0,-0.019850499375000018,0.3008039892184305,0.01091022469486335,-7.572576104942006,2.8264813,-2.921602964401245,-0.2550553895871345,5.592352709793917e-06,5.98010492407055e-06,-0.18464106444337633,5.0625,0.40022045823983965,1260,0.9990752708553298,2.8053107261657715,0.003869703,1.5038314387969964,-2.1333333333333333,0.6718129
1.0,-0.00040861829652246676,-0.03839452627891054,0.0,750,-0.0010449600521090807,-1.8947806286936004e-17,-0.023942099980113395,0.3060104672181218,0.009967778087944745,-8.527889357215829,2.806824,-2.6156013011932373,-0.28171281203295073,6.494293392198405e-06,7.388598836933968e-06,-0.18561154784504572,5.0625,0.4011936690204825,1275,0.9991889483644657,3.179145574569702,0.002574913,1.6061366337671408,-2.0,0.67428225
1.0,0.0049987849519304,-0.015511180408298969,0.0,750,-0.0016546875084457043,0.0,-0.022577112696086022,0.29095905067621136,0.011366455535769761,-5.352089708979758,2.788228,-3.4868993759155273,-0.2898964744320804,8.900799581773963e-06,1.2033036686942851e-05,-0.186349584982978,5.0625,0.4319854406692929,1290,0.999242513572461,2.756889820098877,0.0025378237,1.183940029177704,-2.4,0.67633474
1.0,-0.007591013076274896,-0.10577060892339796,0.0,750,-0.000913959586219929,-2.3684757858670008e-17,-0.019850499375000018,0.3001331430287078,0.010508048273750226,-7.8335318751091085,2.782642,-3.1793172359466553,-0.26185028310195735,4.156646603291839e-06,5.809030035489845e-06,-0.18662662349653247,5.0625,0.3945719604925904,1305,0.9989458527447698,2.6153125762939453,0.002634333,1.9106170993774034,-2.1333333333333333,0.6762033
1.0,0.00048452612464946213,-0.04990362800021345,0.0,750,-0.0012495858540148273,0.0,-0.019850499375000018,0.3081200527145674,0.012104485439616473,-6.882438478740657,2.7651942,-2.490253448486328,-0.24796668115338072,5.988220870506888e-06,7.57005357332916e-06,-0.18652712402036456,3.375,0.3944449640259882,1320,0.9991301065883879,3.0870401859283447,0.0013815619,2.0140156851059263,-2.4,0.67526597
1.0,0.009572766733035164,-0.0023992418548247465,0.0,750,-0.0005085799297574605,2.3684757858670008e-17,-0.014925125000000013,0.29624140697283186,0.00828071923785234,-8.360786128704241,2.7441921,-2.3860890865325928,-0.2561795546213192,3.7177609950863587e-06,3.523221990845999e-06,-0.18688477783457438,3.375,0.38256715069817737,1335,0.9988743241030478,2.852405309677124,0.004540209,1.7541044363439282,-1.4666666666666666,0.6759827
1.0,-0.01506705098518822,-0.07809892968088389,0.0,750,-0.0018741288496697075,-3.789561257387201e-17,-0.027261712557161248,0.2729585551491075,0.011009729359372968,-5.223699403445535,2.7299902,-3.1693344116210938,-0.29719242671298735,1.61672857696642e-05,1.702590660706133e-05,-0.18636479490619237,3.375,0.4219754541827827,1350,0.9994065174680463,3.2224369049072266,0.0029968421,1.134801690860229,-2.466666666666667,0.6737911
1.0,0.0021471043728706206,-0.06865332393627614,0.0,750,-0.0011262074572869227,2.842170943040401e-17,-0.02475124687812502,0.3003912319297622,0.010476946218978494,-9.18616912288826,2.7171116,-3.1856863498687744,-0.27555437796320764,5.638255289114211e-06,6.666495037921855e-06,-0.1842900756816533,5.0625,0.42662478869526715,1365,0.9990645538698837,2.7528982162475586,0.0060922685,1.269365747100432,-2.1333333333333333,0.66725814
1.0,0.01257439997087996,-0.04565793212829158,0.0,750,-0.0012518437919441024,2.842170943040401e-17,-0.023795670389636467,0.31001366812403847,0.01293481520759132,-6.781775526715821,2.7135537,-3.4263787269592285,-0.31185392210080815,6.598894425327191e-06,8.669401526218475e-06,-0.18611120604334938,5.0625,0.4487201328016863,1380,0.99923910956632,3.538769006729126,0.002046828,1.7362310918788824,-2.6,0.6728855
1.0,0.005314413063450285,-0.023169978208219012,0.0,750,-0.001324650546116027,2.842170943040401e-17,-0.019680675652328877,0.29834614663679393,0.013454246476104612,-7.067613515095427,2.713304,-3.5749611854553223,-0.2988375104426475,6.107181359141712e-06,8.101929503622406e-06,-0.18605976563368903,5.0625,0.4277666059372405,1395,0.9991483837178121,3.027531147003174,0.0019083811,1.730157069010949,-2.6,0.6721526
1.0,0.01067444291337892,-0.03611606128280982,0.0,750,-0.0012198579471390499,2.842170943040401e-17,-0.019850499375000018,0.2947803172951284,0.010161171250019859,-6.9989963425244826,2.7068043,-2.9094796180725098,-0.2644696123829153,6.824178849387121e-06,9.23431454747901e-06,-0.18592928467686973,5.0625,0.40243430472672403,1410,0.9991629245899842,2.9881224632263184,0.0026249913,1.813152967457391,-2.4,0.6709708
1.0,-0.011820507375475185,-0.06484535895186128,0.0,750,-0.0009876892391363777,-1.4210854715202004e-17,-0.01885589723842148,0.2880274542502472,0.011133240435957571,-5.886066494870342,2.7000797,-3.337002754211426,-0.2851243620970758,5.2000009946677984e-06,6.981223699166652e-06,-0.1862360229582257,5.0625,0.41971072457401054,1425,0.9990692523869364,2.7171998023986816,0.0028432035,1.7465720343758393,-2.3333333333333335,0.67149407
1.0,-0.008837060930887968,-0.0352042258484289,0.0,750,-0.0010827045931497933,9.473903143468002e-18,-0.01975272823404744,0.312301532266849,0.013121431989401723,-7.083727156709334,2.7005389,-3.422548532485962,-0.28178039425129664,5.7345068939384916e-06,7.377663561222663e-06,-0.18608048095141516,5.0625,0.43239317771211766,1440,0.9990961618655732,3.097963809967041,0.0025742073,1.1298141198987581,-2.6,0.670024
1.0,0.005874168935364253,-0.021551178270795692,0.0,750,-0.0013061545602619496,0.0,-0.014925125000000013,0.29341270143542547,0.010039564004015794,-6.017544242778341,2.692479,-3.512350559234619,-0.2669312538308322,6.522154304125282e-06,7.425657776841075e-06,-0.18563768311458165,5.0625,0.39199786142819965,1455,0.9990555697322919,3.8844215869903564,0.0022075507,1.3680091700218207,-2.0,0.66858804
1.0,-0.00030778268820134757,-0.07864322589617223,0.0,750,-0.0004472965059396536,0.0,-0.019292225480126955,0.2850826394288357,0.01270624898906561,-8.663987493608069,2.6874115,-3.7954788208007812,-0.26317486730652,3.202128528672387e-06,3.5848812532363373e-06,-0.18547980957497492,5.0625,0.4468185546221074,1470,0.9988349595632933,3.4055216312408447,0.0038604338,2.292481574429889,-1.7333333333333334,0.66740483
1.0,0.00496100148814163,-0.050489630569393436,0.0,750,-0.0010161995829542053,3.789561257387201e-17,-0.014925125000000013,0.30590406031022127,0.010156680351746033,-5.30356208910961,2.6722922,-3.151484966278076,-0.26589455153409475,4.840785653945005e-06,7.0343703037363455e-06,-0.18141091308000354,5.0625,0.40024003109735384,1485,0.998997620938332,3.330489158630371,0.0030800146,1.8078733979597486,-1.9333333333333333,0.65523773
1.0,-0.017849207771167813,-0.04282974631122003,0.0,750,-0.000990969881966571,0.0,-0.023138164336802863,0.285657262281764,0.011463007068910017,-7.2601120069019,2.6603298,-3.3496241569519043,-0.30055680332067547,6.398107892380868e-06,7.897527706288802e-06,-0.18407374270823268,5.0625,0.410303013226052,1500,0.9991202575077678,3.0340113639831543,0.003238778,1.6376680722088781,-2.2,0.6641931
1.0,0.0010712582285503183,-0.042999404977541414,0.0,750,-0.0016567308821386567,-1.8947806286936004e-17,-0.02322156100769474,0.23780602000117357,0.008340848680471722,-6.760874561302696,2.6517043,-3.0901057720184326,-0.24692155659106557,9.340515018665973e-06,9.812104873656761e-06,-0.18473811038653057,5.0625,0.3764939589943591,1515,0.9992034971532615,2.594402551651001,0.0017523378,1.8265967675002976,-2.0,0.66552114
1.0,0.003846551277331855,-0.011320991596827904,0.0,750,-0.0006094776702645457,-9.473903143468002e-18,-0.014925125000000013,0.2733228176432043,0.01124722536244073,-7.673747789448107,2.656138,-3.259902238845825,-0.2829698658600188,3.419657065381366e-06,3.734501495552515e-06,-0.18507641601435346,5.0625,0.4035284582255567,1530,0.9988292002163481,3.197173595428467,0.002742549,2.2705410286005008,-1.8666666666666667,0.66553557
1.0,4.660988438786931e-05,-0.031150106264899176,0.0,750,-0.000659820611517038,4.263256414560601e-17,-0.014925125000000013,0.30458179126427165,0.009850849679666783,-7.943631369160998,2.6502194,-2.922797918319702,-0.2512739061398168,3.3381606935747043e-06,4.071730439932796e-06,-0.18493190917375354,5.0625,0.38721192387264514,1545,0.9988093382159424,3.105591058731079,0.0021997031,1.5073489621231277,-1.6,0.6637477
1.0,0.00870397808396327,0.008385739057480046,0.0,750,-0.000878736955298075,2.3684757858670008e-17,-0.014925125000000013,0.30024668648559544,0.01082474725802289,-6.18454534652235,2.6470256,-3.309377431869507,-0.26308054104580797,3.294701813108574e-06,4.854714707331246e-06,-0.18036064451911715,5.0625,0.4197504707957787,1560,0.9988446182878882,3.0654733180999756,0.001550731,1.5201567812694896,-2.0,0.64930886
1.0,0.0031893904680172416,-0.063830541735515,0.0,750,-0.0005941463095571224,-1.8947806286936004e-17,-0.014925125000000013,0.28193775632954304,0.012808773153013051,-7.703715437209914,2.6502695,-3.132488250732422,-0.2893521447676527,3.376441110995466e-06,4.207686208249289e-06,-0.1839984008714888,5.0625,0.41975746421720694,1575,0.9988676801816212,3.322315216064453,0.002869701,1.623268353604215,-2.0,0.6619646
1.0,-0.016116892643251005,-0.044801469671772794,0.0,750,-0.0007134752754737702,0.0,-0.014925125000000013,0.29350731801370855,0.009715859182221703,-6.393065306396572,2.6471117,-3.573833703994751,-0.31183892611825687,4.800258244932358e-06,5.360821560432355e-06,-0.18415286864293948,5.0625,0.4120573186611354,1590,0.9989023813572864,2.8877830505371094,0.0015516055,1.3677993870093579,-1.8,0.6609024
1.0,0.005763080841254458,-0.046234474080459526,0.0,750,-0.0004979917120981394,9.473903143468002e-18,-0.014925125000000013,0.3184924278764322,0.01002748205790423,-8.221653972208479,2.6299815,-3.1802217960357666,-0.29161818478262086,3.3315770754969423e-06,3.3373131412269603e-06,-0.18488596191061868,5.0625,0.413250924483969,1605,0.9987589025911414,4.04881477355957,0.002672415,1.9960030837321128,-1.6,0.6620379
1.0,-0.006953082396290756,-0.06473445430646341,0.0,750,-0.0003125008333333336,-2.3684757858670005e-18,-0.014925125000000013,0.28380827302818823,0.009706009853958355,-9.22319292455968,2.6244783,-3.849703311920166,-0.272618425549245,1.999560043871067e-06,3.1140806042701437e-06,-0.18239464109094938,5.0625,0.4202724721037452,1620,0.9987655588251829,3.6124625205993652,0.0054702763,1.95458562001329,-1.8,0.65383494
1.0,0.0019111429739731354,-0.0711064044330269,0.0,750,-0.0008190912906015162,-4.736951571734001e-18,-0.0195397806198712,0.30133685406662164,0.011945676241028035,-9.087780253417964,2.6189961,-3.2427761554718018,-0.28542765290769834,4.243870432922439e-06,5.555166033525633e-06,-0.18313890382345518,5.0625,0.4503440858219058,1635,0.9989915389694496,3.59352970123291,0.003835075,1.3487244319743068,-2.2,0.6563877
1.0,0.010209094647082289,-0.03453818978668035,0.0,750,-0.000597612718882136,-2.842170943040401e-17,-0.014925125000000013,0.31164534266040417,0.014365802018691155,-8.043146221464424,2.6100867,-3.452831268310547,-0.287651113856048,3.4956601296836864e-06,4.4379572618940615e-06,-0.1837723754858441,5.0625,0.4496397601144529,1650,0.9989149063503949,3.1647205352783203,0.0024184817,2.013440393789671,-2.0,0.6577716
1.0,-0.010164747155005496,-0.01438412178400904,0.0,750,-0.00033063659078083255,-1.8947806286936004e-17,-0.014925125000000013,0.28308705375403714,0.010404641109999686,-8.770337007200782,2.5989432,-3.2462239265441895,-0.2773455678581817,2.0356646752882255e-06,2.6532382532443157e-06,-0.18052285156822204,5.0625,0.4169378932326312,1665,0.9986253061897921,3.4368388652801514,0.0026505883,2.1442045710422097,-1.6666666666666667,0.6477621
1.0,0.033203030466251456,0.01615853462802867,0.0,750,-0.0006220960259264677,-2.842170943040401e-17,-0.014925125000000013,0.2798920530402505,0.007928831440640795,-8.037344499647196,2.597219,-2.466078042984009,-0.23752504472120708,2.6091648299042976e-06,3.446164215582159e-06,-0.1827716308497323,5.0625,0.38894465470272654,1680,0.9985882466529081,3.357830047607422,0.0016554925,1.1277810421088603,-1.6666666666666667,0.6546113
1.0,0.016004107781580828,-0.0303502436595348,0.0,750,-0.0008412409201545137,9.473903143468002e-18,-0.014925125000000013,0.2965698949660957,0.010252332081281608,-6.822458737409632,2.5940547,-3.4036378860473633,-0.24834179767135633,3.0393286110505293e-06,4.960242622779958e-06,-0.18068956301964656,5.0625,0.43434149929135973,1695,0.9988289273120309,3.360146999359131,0.0041114045,1.912118059170106,-1.8,0.64800334
1.0,0.01607320836809328,-0.041885308474612734,0.0,750,-0.00037870266250416705,1.4210854715202004e-17,-0.014925125000000013,0.31654654981853964,0.011997560740865231,-8.921751330448279,2.589147,-3.1884915828704834,-0.286208303820518,2.744266889008649e-06,3.6613763119891506e-06,-0.18336560060130228,5.0625,0.4374226202973763,1710,0.998889004200455,4.009339332580566,0.004258894,1.7314897038110093,-2.0,0.65538937
1.0,0.00912905986804058,-0.02629817082795004,0.0,750,-0.00046290717606826525,-1.8947806286936004e-17,-0.019358392552506556,0.30661461696079917,0.013547950411528733,-10.041506056494395,2.5835218,-3.4295575618743896,-0.2653674375078487,3.1468178122764e-06,3.99359915345449e-06,-0.1832642334013515,5.0625,0.43634627916436575,1725,0.998950709248634,3.304384708404541,0.0030794211,2.4759237522293147,-1.8666666666666667,0.6541327
1.0,-0.000311572412097176,-0.038681154487654565,0.0,750,-0.0008292999917200416,2.842170943040401e-17,-0.014925125000000013,0.2950888269690752,0.012425846718334105,-6.21547034639592,2.5781748,-3.868655204772949,-0.2767445507114343,3.223906832602946e-06,4.775403659371338e-06,-0.18027984618675708,5.0625,0.44141619216838907,1740,0.998775397773076,3.0563650131225586,0.0018608599,2.296891432785029,-2.0,0.64406455
1.0,-0.004356182935335534,-0.062367828937092175,0.0,750,-0.00047732115937897124,0.0,-0.019704572891787814,0.2921731240423357,0.014732884121940777,-6.8557284608871525,2.5686834,-3.545191764831543,-0.29216849278380297,3.676551619682477e-06,4.9080667854790435e-06,-0.18133581544240318,5.0625,0.47897468307269936,1755,0.9990832385814274,3.7206592559814453,0.0028400205,1.1998788375866387,-2.3333333333333335,0.6473428
1.0,0.019255373419183264,-0.013770006931076446,0.0,750,-0.00026613366666666696,-2.3684757858670008e-17,-0.014925125000000013,0.2896078847914482,0.01204105917352757,-9.23475518264345,2.5748882,-3.2212488651275635,-0.26223392728404643,1.6760239323666172e-06,2.316539488174893e-06,-0.18128408201302423,5.0625,0.4237606397709308,1770,0.998561237107645,3.2503268718719482,0.002028347,2.22210046044429,-1.7333333333333334,0.6474626
1.0,0.0056543934556678044,0.0033273684876039622,0.0,750,-0.0004634974818357566,-1.4210854715202004e-17,-0.01938067027890106,0.3021734336124303,0.012098191669016703,-9.74107988413061,2.5824132,-3.297745943069458,-0.27847873178153726,2.558612547430642e-06,3.670646617023851e-06,-0.18244520263650685,5.0625,0.4397664661305318,1785,0.9988003158201291,3.4039788246154785,0.0036552362,2.543815966150098,-1.8666666666666667,0.65059155
1.0,-0.008283704979590188,-0.03355878272838891,0.0,750,-0.0005710947364209433,-1.8947806286936004e-17,-0.014925125000000013,0.3081699690355177,0.01082596714929969,-9.07307554885376,2.5829046,-3.1996731758117676,-0.28186241563298176,2.4623144143955658e-06,3.923658788709534e-06,-0.1795005126953125,5.0625,0.42969393886991436,1800,0.9988948536380983,3.7738289833068848,0.0043951734,2.28471861341629,-1.8,0.64083844
1.0,0.0018703892416803785,0.005881422610643009,0.0,750,-0.0004872309307269595,-2.842170943040401e-17,-0.019850499375000018,0.2739303147867529,0.01017172370138159,-8.420492313272097,2.570662,-3.897935628890991,-0.2732815876436437,3.632755503444541e-06,4.959615981963444e-06,-0.1821954101510048,3.375,0.4160527812877642,1815,0.9989034143395383,3.2002217769622803,0.0013588445,1.4618028754660777,-1.9333333333333333,0.6490721
1.0,-0.0046096741470610806,-0.057522288688148064,0.0,750,-0.0006096689327388386,-3.789561257387201e-17,-0.014925125000000013,0.301793451778574,0.011990960138432533,-8.762909085113861,2.566614,-3.203434944152832,-0.26450867672963785,2.846002060215259e-06,4.0655796530401115e-06,-0.18283046873463524,3.375,0.4573366162366534,1830,0.9988559086348916,3.1713180541992188,0.0051576803,1.9845674888270228,-2.066666666666667,0.64938504
1.0,0.006730521087240885,-0.03382398258987814,0.0,750,-0.000919732712919735,0.0,-0.019099590836593648,0.30357526063291346,0.014809799987077621,-7.885455050526536,2.565831,-3.4839422702789307,-0.2827096976104834,4.292655618291201e-06,5.9465125224459375e-06,-0.18280634768189324,3.375,0.5068146636656339,1845,0.9990078486781787,3.9758524894714355,0.0029564146,2.174901117061639,-2.1333333333333333,0.6482529
1.0,-0.01255624299911082,-0.08093902354811629,0.0,750,-0.00036796827660043617,-9.473903143468002e-18,-0.014925125000000013,0.2797663247545057,0.007447178890043893,-9.131775661202813,2.5586982,-3.8589818477630615,-0.3071194175370562,2.376392375044222e-06,2.801449300312014e-06,-0.18019394531276492,3.375,0.4183898821086603,1860,0.998646191465494,3.852912425994873,0.0056010513,2.4356957678431077,-1.4,0.63948137
1.0,0.004403125345535125,-0.04370936358626932,0.0,750,-0.00061661595297663,1.8947806286936004e-17,-0.014925125000000013,0.2796559692581198,0.008219512032403167,-8.483758339940007,2.5560923,-2.9633290767669678,-0.25302799516536095,2.7311944929187044e-06,3.7511248637120634e-06,-0.1821404174747467,3.375,0.40927414541692975,1875,0.9986873700117679,3.3120346069335938,0.0035323165,3.3543205019604683,-1.6,0.6458011
1.0,0.006979740851113714,-0.06968361518159509,0.0,750,-0.000325900666666667,-1.6579330501069006e-17,-0.014925125000000013,0.29973707288894724,0.012170207441449345,-7.597640750986489,2.557967,-3.5195212364196777,-0.2655902899099789,1.8153441623772487e-06,3.041181155549561e-06,-0.17805511476304797,5.0625,0.4778399947097372,1890,0.9985628169034159,3.8259334564208984,0.006137554,2.1431908898552026,-2.0,0.6336876
1.0,0.005330284282892552,-0.035508738245194155,0.0,750,-0.00015980000000000012,-1.8947806286936004e-17,-0.009975000000000008,0.26345246056574445,0.007582850120525077,-10.35482794943579,2.5598059,-3.015514612197876,-0.2306878430300323,8.272962258416159e-07,1.170468960000002e-06,-0.18110837404886884,5.0625,0.40499740936806494,1905,0.9978307017506955,3.522319793701172,0.00250348,4.272801891270236,-1.2,0.6428542
1.0,-0.01332123866641978,-0.08246109854771445,0.0,750,-0.0004412752011369843,0.0,-0.014925125000000013,0.26641075358443655,0.00978270446556026,-8.674548544344963,2.5529327,-3.9956343173980713,-0.25992723242270455,2.2959725735977643e-06,3.145153740676727e-06,-0.1826371337996589,5.0625,0.4687802115839104,1920,0.9986053242381094,3.902358293533325,0.0045674485,2.483580274724238,-1.6666666666666667,0.6463319
1.0,0.0011617682654728638,-0.08677159135136753,0.0,750,-0.001062913705193029,0.0,-0.023550801332501935,0.30123314860925016,0.01423471687789382,-6.249346903840743,2.5422535,-3.4992992877960205,-0.29538111069390427,5.938648872192122e-06,9.053224293678245e-06,-0.17973864747749435,5.0625,0.4895071269259431,1935,0.9991502278795578,3.795630931854248,0.0025104769,2.3188525559404276,-2.4,0.63660026
1.0,-0.008381054569335276,-0.07018727956370761,0.0,750,-0.0007554857763718037,1.8947806286936004e-17,-0.019728590217877203,0.2938669393745539,0.013994198083406423,-7.953815379458734,2.5222774,-3.97072434425354,-0.29265462037482876,4.6672376571938576e-06,6.370268689294934e-06,-0.18122974854914348,5.0625,0.4909177002262157,1950,0.999036760224224,3.170179605484009,0.0025783211,2.0375313919296043,-2.6,0.64082146
1.0,0.018483777827975063,0.005206406246560315,0.0,750,-0.0010756795131092014,-3.789561257387201e-17,-0.01814081979832039,0.28370735184079743,0.011894589036206524,-4.568718628401729,2.5046887,-3.209083080291748,-0.2799416233226471,5.474309448473983e-06,8.175001904120523e-06,-0.17985827637651233,5.0625,0.47868132472572444,1965,0.999030153806582,3.7929818630218506,0.0021818588,1.603780869962526,-2.4,0.63604254
