Beta,_mean_act,_mean_adv,Steps,_lr_multiplier,ValFuncLoss,_min_obs,_mean_discrew,ExplainedVarOld,_max_adv,_std_discrew,_min_act,_std_act,_std_adv,_MeanReward,KL,_max_act,_std_obs,_mean_obs,PolicyLoss,PolicyEntropy,_max_discrew,ExplainedVarNew,_max_obs,_Episode,_min_adv,_min_discrew
3.375,-0.03713793787523173,0.0,1000,1.0,0.00031720698385558825,-2.507196418158422,-0.11179977827653574,0.8715873797235836,5.634166243392329,0.004523458727087453,-3.9394869804382324,0.48179378318984306,0.9998924193888509,-47.5,0.0024539453,2.3982858657836914,0.02226243058619145,0.0057048317169340465,-0.010469673,3.7119675,0.0,0.9299281233954427,3.1857767652914144,1280,-2.507546050827826,-0.2216874429313581
3.375,-0.05198242652695626,-1.4210854715202004e-17,1000,1.0,0.0007199494325912319,-3.186127182002085,-0.11179977827653576,0.7899166215124513,5.413754734546634,0.004523458727087453,-3.0864670276641846,0.44756087785103804,0.999909388868987,-47.5,0.0020864566,2.264991283416748,0.020045616213762232,0.00018385891185403557,-0.009334877,3.7160516,0.0,0.8445653126317049,3.19487258050111,1300,-2.348037121542352,-0.2216874429313581
3.375,-0.09718523086956703,1.4210854715202004e-17,1000,1.0,7.208097906814157e-05,-0.9224641227949837,-0.11768397713319553,0.956850195245233,2.990929523479858,0.004069059578502995,-2.4089205265045166,0.4166149254798843,0.9997973576922687,-50.0,0.0020915014,2.112607955932617,0.0167241900021989,-0.0004341991405551078,-0.0076714754,3.72108,-0.0050000000000000044,0.9837023544001627,0.7628762040458369,1320,-3.1033187836666114,-0.2216874429313581
2.25,-0.07180200341250748,-2.842170943040401e-17,1000,1.0,0.0007082293744829334,-2.128417718993609,-0.11023794992972429,0.7691271044807855,5.619027912690836,0.00440581082638348,-4.59114408493042,0.47233589200328896,0.9999186243524847,-46.25,0.0014840715,3.376331090927124,0.03183772927552253,0.008822635247509392,-0.008234728,3.7237148,0.0,0.8409481063129554,2.34233292290661,1340,-2.297071974735549,-0.2216874429313581
3.375,-0.08283647498709615,1.4210854715202004e-17,1000,1.0,0.00013742086097293937,-4.02567152539309,-0.11768397713319553,0.8788970968571244,3.1320970505125687,0.004069059578502995,-3.222297430038452,0.5342875333942655,0.9998874209307866,-50.0,0.0132675925,3.117551565170288,0.06093081366676589,-0.003693687525044262,-0.03381157,3.7257123,-0.0050000000000000044,0.9694284843092683,4.021113872966955,1360,-5.190596709454093,-0.2216874429313581
3.375,-0.051383385353488846,0.0,1000,1.0,4.5326103697108943e-05,-0.8983130398148732,-0.11768397713319553,0.9708005757368876,3.409916543684676,0.004069059578502995,-3.0591280460357666,0.445317453075746,0.9997731981251479,-50.0,0.0019572764,2.191652774810791,0.016505693439224263,0.007208980872809809,-0.0073657967,3.7265968,-0.0050000000000000044,0.9891675207794092,1.942550791690041,1380,-3.143438383259699,-0.2216874429313581
5.0625,-0.05420190667384304,1.4210854715202004e-17,1000,1.0,0.00010090660322259214,-2.278735880574915,-0.11623992854343526,0.9581099344405343,8.337377276861886,0.003969024807393317,-2.3794736862182617,0.4347172885344753,0.99981162221811,-48.8,0.009510201,2.013016939163208,0.015268101618940107,-0.006026984929459008,-0.054588687,3.7190497,-0.0050000000000000044,0.9754418850805228,2.064418098917493,1400,-2.167296563727413,-0.2216874429313581
3.375,-0.017486729527765418,-2.842170943040401e-17,1000,1.0,0.000496208058323914,-0.9909206448509514,-0.11179977827653574,0.8098594459873887,6.4360057307407885,0.004523458727087453,-2.539522171020508,0.4449647797984294,0.9999056745177317,-47.5,0.000565002,2.3607544898986816,0.0163243520908523,-0.0028193729244443814,-0.0025124028,3.708838,0.0,0.8943647480177552,1.4206305400638197,1420,-1.6132069310351147,-0.2216874429313581
2.25,-0.07803952387766913,0.0,1000,1.0,0.001263736641212259,-0.8381605905708037,-0.10591557941987596,0.6213536591859525,4.056976531228743,0.0049086102833024794,-2.6379151344299316,0.40725949482668533,0.9999353902718118,-45.0,0.0011258681,2.365567207336426,0.01537915386365567,0.008868498627492982,-0.0055010663,3.7087953,0.0,0.74418119260152,0.8245918884954492,1440,-1.3175953627553434,-0.2216874429313581
3.375,-0.06785151031881105,-9.947598300641403e-17,1000,1.0,0.00017732592233917903,-2.500507050149366,-0.11768397713319553,0.8908844626435941,2.3337503464091367,0.004069059578502995,-3.075228691101074,0.44010463544671363,0.9998758213284723,-50.0,0.007245676,3.3368632793426514,0.02696999985507498,-0.0027952911063059594,-0.022324888,3.7097468,-0.0050000000000000044,0.9656520781645104,1.5668621422689575,1460,-4.938499948616671,-0.2216874429313581
3.375,-0.05369089087145403,-2.842170943040401e-17,1000,1.0,3.562498748297338e-05,-2.090046075098685,-0.11768397713319553,0.9516339383967437,2.4825152538455524,0.004069059578502995,-3.757025718688965,0.46377595329947957,0.9998053171319483,-50.0,0.0018890266,2.0042974948883057,0.020530340755664303,0.011072569448270893,-0.012145721,3.7119255,-0.0050000000000000044,0.9917724771017621,2.451922386688951,1480,-8.81187736280457,-0.2216874429313581
2.25,-0.03782760319195222,1.4210854715202004e-17,1000,1.0,5.5545382083379656e-05,-0.8294554106837039,-0.11685272481668946,0.9720829242576773,7.987983751157947,0.00398283755699536,-2.7486777305603027,0.4380538881776655,0.99977394595023,-49.1,0.0013198018,2.6171655654907227,0.01619374660759064,0.00977498265799265,-0.0052605257,3.7018323,-0.0050000000000000044,0.9860573556659838,1.5192391949747392,1500,-3.1564682165172377,-0.2216874429313581
2.25,-0.07567735251621344,-2.842170943040401e-17,1000,1.0,1.750892436856276e-05,-0.9264571000775413,-0.11768397713319553,0.979687997771686,9.06621372722125,0.004069059578502995,-2.6273980140686035,0.42244085424259886,0.9997469042146301,-50.0,0.0028193446,2.1727328300476074,0.016029364680568974,0.0022421904181596617,-0.015225124,3.6922514,-0.0050000000000000044,0.9957375841565922,3.1717727680949253,1520,-2.5841861673086424,-0.2216874429313581
2.25,-0.05318827843898907,0.0,1000,1.0,0.0005824075646450812,-0.7329915964760293,-0.11179977827653574,0.8377788372382149,6.518958979324568,0.004523458727087453,-2.7054226398468018,0.4206356380857668,0.9998989079020698,-47.5,0.002690255,2.4209251403808594,0.014314110096047605,-0.003343997078910376,-0.0077433926,3.687564,0.0,0.8723947970035311,0.7341213337167917,1540,-0.9701173076112592,-0.2216874429313581
2.25,-0.02627029790909728,-2.842170943040401e-17,1000,1.0,6.251013745258254e-05,-0.6970080445890122,-0.11768397713319553,0.9784881128053031,3.106942084634822,0.004069059578502995,-2.8052496910095215,0.41582669042425746,0.9997115015994773,-50.0,0.003793342,2.1530635356903076,0.01376981557744712,-0.0006147983079858146,-0.009308549,3.6948228,-0.0050000000000000044,0.985030128154074,0.6945939774432,1560,-3.8790385285772686,-0.2216874429313581
2.25,-0.04655188246630132,-1.4210854715202004e-17,1000,1.0,0.0005940822518496235,-0.7595625340233476,-0.11179977827653576,0.7830353420047518,5.914367593228778,0.004523458727087453,-2.7943129539489746,0.41107840997202727,0.999910677834567,-47.5,0.0032939888,2.689333915710449,0.01315734777085774,0.0006744392698663288,-0.008277142,3.6959996,0.0,0.8689171586797787,0.7993128808735496,1580,-1.091471902107712,-0.2216874429313581
2.25,-0.06665177499339915,1.4210854715202004e-17,1000,1.0,0.0007695396510877403,-0.7529016335038348,-0.11179977827653574,0.7781673060618972,6.37560557775054,0.004523458727087453,-2.155251979827881,0.4130879255341994,0.9999125738711803,-47.5,0.0018223829,2.3589961528778076,0.011619622945715653,-0.002202733357008496,-0.0055953166,3.7002277,0.0,0.8303323154766215,0.7767407367270295,1600,-1.2872561750319267,-0.2216874429313581
2.25,-0.08621848383219913,6.217248937900877e-18,1000,1.0,0.00017360212350150164,-0.7480679116066711,-0.11768397713319553,0.9524480878688308,3.178478155956719,0.004069059578502995,-2.4103076457977295,0.4016555486759029,0.9998173112117872,-50.0,0.002549647,2.1095101833343506,0.01329387402221956,-0.0030387857674452493,-0.007201401,3.7084553,-0.0050000000000000044,0.9638268988067019,0.7669195919730205,1620,-2.6606502354384816,-0.2216874429313581
2.25,-0.11087421316135442,0.0,1000,1.0,0.0004964449378289748,-0.8846106082862587,-0.11179977827653576,0.807570984094061,5.798465911435468,0.004523458727087453,-2.476504325866699,0.42595295671292754,0.9999073704353645,-47.5,0.0042189043,2.2548439502716064,0.01583887605918079,0.0044490165494802305,-0.012739703,3.7081108,0.0,0.8902826288928507,0.86954269354741,1640,-1.4650371960791044,-0.2216874429313581
2.25,-0.11754007973941043,7.105427357601002e-18,1000,1.0,0.0007999752349638523,-1.0830616199517547,-0.10591557941987598,0.6579512339935818,4.482208979983927,0.0049086102833024794,-2.681060314178467,0.43365896174354857,0.9999336748335301,-45.0,0.0049884208,2.5213987827301025,0.015994833221276154,0.008644736033039987,-0.014774454,3.7051597,0.0,0.8413933534987914,0.9470480672662438,1660,-1.892618812553588,-0.2216874429313581
2.25,-0.05489085469976999,2.842170943040401e-17,1000,1.0,0.000201633094702709,-0.7571812879485051,-0.11768397713319553,0.864671830873666,3.3077659579252674,0.004069059578502995,-2.7063565254211426,0.4442848032830573,0.9998854524331888,-50.0,0.004832409,2.4142558574676514,0.01580824540602402,0.0032871200774257686,-0.009936406,3.7047043,-0.0050000000000000044,0.9519331887380404,1.4893768363186266,1680,-3.6645139577121357,-0.2216874429313581
2.25,-0.03494194603385404,-2.842170943040401e-17,1000,1.0,0.0005181452097778468,-2.2285739667532773,-0.11179977827653574,0.6966671239111983,4.82158600167543,0.004523458727087453,-3.531672477722168,0.4322676840025802,0.9999249938605894,-47.5,0.0019341193,3.01261305809021,0.017560362135065753,-0.0022291047412609337,-0.007659327,3.7078066,0.0,0.8856040405942741,0.7844023195847165,1700,-3.2166441369414396,-0.2216874429313581
3.375,-0.06334446030342951,0.0,1000,1.0,0.00034862708364673435,-0.7467044778909241,-0.11179977827653574,0.8163137010794107,5.721061738913806,0.004523458727087453,-3.3081510066986084,0.4484863210709013,0.9999059211299448,-47.5,0.008733403,2.24989652633667,0.015930362255246543,0.0051769959447816125,-0.019029351,3.7177567,0.0,0.9230436060162348,1.0171482741009605,1720,-2.2160109693751227,-0.2216874429313581
3.375,-0.04583650621335255,-3.552713678800501e-17,1000,1.0,0.00066131839612436,-0.7837986293183505,-0.11179977827653576,0.7879624914145829,5.597784517501253,0.004523458727087453,-2.6692256927490234,0.4504229771210085,0.9999115658807965,-47.5,0.001962285,2.312687873840332,0.01771132758031315,0.010436125563108344,-0.007562952,3.7143466,0.0,0.8553040256617533,0.8089956875622829,1740,-2.1820021358607664,-0.2216874429313581
3.375,-0.10652952863043175,2.842170943040401e-17,1000,1.0,0.0007324351769559242,-0.7421730479788899,-0.10591557941987596,0.7279472883970421,4.629930181057136,0.0049086102833024794,-2.8633737564086914,0.4105858972555749,0.999925298928117,-45.0,0.0022829464,2.0398356914520264,0.013596085131091458,0.0020102128923224025,-0.009038618,3.723936,0.0,0.8510676576871227,0.7717740655896352,1760,-1.4974023674795152,-0.2216874429313581
3.375,-0.04078284999390598,-4.263256414560601e-17,1000,1.0,0.00033105640646674127,-0.7814935669999764,-0.11179977827653574,0.8855541419330173,4.443141747798604,0.004523458727087453,-2.219531774520874,0.45396809717553227,0.99987828029766,-47.5,0.0024481097,2.16705060005188,0.01591217557847696,0.000499449230179859,-0.0083468,3.726636,0.0,0.9278338079071884,0.8028942948156249,1780,-3.337938154295633,-0.2216874429313581
3.375,-0.045507371740066443,0.0,1000,1.0,5.528392887347677e-05,-1.9096954036657028,-0.11768397713319553,0.9519974952250714,3.866346248363125,0.004069059578502995,-2.4683096408843994,0.44774814648143857,0.9998278088163423,-50.0,0.0019540861,2.3573203086853027,0.017705955656324854,0.006971948015119125,-0.010564209,3.7283278,-0.0050000000000000044,0.9867631059435806,1.0375341074345077,1800,-3.49776648217804,-0.2216874429313581
2.25,-0.043943700285395605,0.0,1000,1.0,4.8693086594178926e-05,-0.8791479435688242,-0.11768397713319553,0.9260508197039323,2.3114486926027675,0.004069059578502995,-2.094214677810669,0.42959855594240326,0.9998384302592564,-50.0,0.0009924002,2.336650848388672,0.015282392712387738,0.0056661681894185165,-0.0052978853,3.7298875,-0.0050000000000000044,0.9890788820177085,0.8317382519401395,1820,-3.1786641576104997,-0.2216874429313581
2.25,-0.06800829637784045,-2.842170943040401e-17,1000,1.0,1.26375649216463e-05,-1.4126431301176627,-0.11768397713319553,0.9855082993655615,3.3318893680081323,0.004069059578502995,-3.0160961151123047,0.4546377848156388,0.9996523851382806,-50.0,0.004312054,2.554943561553955,0.01652243293045095,-0.0014157911447978367,-0.014879628,3.729182,-0.0050000000000000044,0.9968959972115446,3.5193974808616417,1840,-4.83606197565325,-0.2216874429313581
2.25,-0.07243686592805898,-2.842170943040401e-17,1000,1.0,0.0003999506447137228,-0.9842803230846908,-0.11179977827653574,0.8413019194330997,6.225450990764852,0.004523458727087454,-2.5849409103393555,0.44040740289365354,0.9998956804506549,-47.5,0.005210479,2.2547523975372314,0.015891545759382675,0.006309606296338669,-0.015503942,3.7344217,0.0,0.9115898122527233,0.9853294622907239,1860,-1.3860224082711394,-0.2216874429313581
2.25,-0.03835523224924691,2.842170943040401e-17,1000,1.0,0.0001871541893316179,-1.0973767658922728,-0.11179977827653576,0.8898011202013203,5.882123940044727,0.004523458727087453,-2.4914004802703857,0.4496545314896647,0.9998848908210297,-47.5,0.004485129,2.5299410820007324,0.01997067057804919,0.0036355048487698464,-0.011259611,3.7343168,0.0,0.9586298977637695,2.754507340117295,1880,-4.195400172513172,-0.2216874429313581
2.25,-0.08866196163813583,-7.105427357601002e-17,1000,1.0,0.00011654174649237995,-0.8144945750769514,-0.11768397713319553,0.878999362074809,3.6397068617156485,0.004069059578502995,-2.8190321922302246,0.47085676679234156,0.99987675338913,-50.0,0.0034048588,2.959108591079712,0.01967716662322122,0.003691785167056656,-0.00910528,3.7337964,-0.0050000000000000044,0.9764477054785207,1.7835451519826961,1900,-3.8642430705841364,-0.2216874429313581
2.25,-0.12408640752104111,-2.842170943040401e-17,1000,1.0,0.0001802239533092466,-0.8305611583711179,-0.11179977827653574,0.9157892338084792,6.0144282489640934,0.004523458727087453,-2.6481709480285645,0.42315088612807344,0.9998617150504002,-47.5,0.0035722707,2.1230902671813965,0.015232065822627023,0.0038517613233309757,-0.013906314,3.7329035,0.0,0.9609276358933723,0.855542770138919,1920,-5.657312958136437,-0.2216874429313581
2.25,-0.1313371240523411,1.4210854715202004e-17,1000,1.0,0.0005674217069669185,-0.9640699346284118,-0.11179977827653574,0.7453694657103335,5.505206744793637,0.004523458727087453,-2.8629369735717773,0.4971504665257635,0.999919381445762,-47.5,0.0034064897,2.6959142684936523,0.020923791830619688,-0.003655499607001697,-0.010076452,3.7225573,0.0,0.8828063959278215,0.9469472153459857,1940,-3.1683507746571253,-0.2216874429313581
2.25,-0.08235119268437847,5.684341886080802e-17,1000,1.0,0.0007767062363448513,-3.934863936473492,-0.11179977827653576,0.7263531615396284,5.443168718363323,0.004523458727087453,-2.488295793533325,0.4620568020228547,0.9999234712237496,-47.5,0.003843962,2.5358405113220215,0.030697017155957164,-0.00499884571338581,-0.014887628,3.7245023,0.0,0.8285150831962961,3.356671328627246,1960,-5.008253512582769,-0.2216874429313581
2.25,-0.1315497807287611,-7.105427357601002e-18,1000,1.0,0.0005961641948849949,-0.8943222813681599,-0.11179977827653574,0.8319703650494745,5.995344199658326,0.004523458727087453,-2.883594036102295,0.44842365616545665,0.9999018107125751,-47.5,0.005040981,2.347083568572998,0.01693884446157426,0.004621396128833547,-0.013720609,3.7184198,0.0,0.8682469572481382,0.8815005371153828,1980,-2.870585403457928,-0.2216874429313581
2.25,-0.16897985842917115,-1.4210854715202004e-17,1000,1.0,0.0008656025999433392,-0.867334197572832,-0.1000313805632162,0.7164602252177523,4.165001935456292,0.0052245142471480715,-2.642118215560913,0.46464176547111247,0.9999294977602072,-42.5,0.0022049518,2.2988903522491455,0.018578474348074504,0.0022758179043682178,-0.005583507,3.7191205,0.0,0.8502281200877856,0.8537282481774983,2000,-1.0754375740742719,-0.2216874429313581
3.375,-0.07340761603182182,7.105427357601002e-18,1000,1.0,0.0002393542119020584,-0.7716581077697079,-0.11768397713319553,0.9186118139998379,3.0797259054796546,0.004069059578502995,-2.7411410808563232,0.47456200123378056,0.999853095791071,-50.0,0.0068300264,2.3911609649658203,0.018563301073708637,0.0005253399002126551,-0.014951643,3.7232094,-0.0050000000000000044,0.9432384836110371,0.7884207903334295,2020,-3.720454900152578,-0.2216874429313581
3.375,-0.09331311618676409,7.105427357601002e-17,1000,1.0,4.23824785672953e-05,-0.9401857585662092,-0.11768397713319553,0.9150879982700592,3.425742952161069,0.004069059578502995,-2.384693145751953,0.5006376940822475,0.9998518309319122,-50.0,0.002826569,2.693773031234741,0.018315429512992285,0.002940534892029637,-0.010005762,3.7330127,-0.0050000000000000044,0.989917374333036,0.8438356236028745,2040,-3.68767627100625,-0.2216874429313581
3.375,-0.09158175055636093,1.4210854715202004e-17,1000,1.0,0.00013502095281699156,-0.8235034014657338,-0.11179977827653574,0.9327447234611701,6.685350256893637,0.004523458727087454,-2.822444200515747,0.4884630922983254,0.9998481513871257,-47.5,0.0028029238,2.6556594371795654,0.018968283818911885,0.004177670102228946,-0.012111254,3.7375321,0.0,0.9701769240796289,0.8341978160905019,2060,-1.447664247020807,-0.2216874429313581
3.375,-0.08400426694063935,0.0,1000,1.0,0.0010464824827452585,-0.8758300884849688,-0.10591557941987596,0.6197100551797072,4.320308781714047,0.0049086102833024794,-2.52944016456604,0.5073373980170219,0.9999371828675037,-45.0,0.003384074,2.837310552597046,0.024247737442793398,0.0014934272772831854,-0.011644007,3.7328029,0.0,0.7870163025522937,1.8213692794475271,2080,-1.7275178597714587,-0.2216874429313581
3.375,-0.07470091931708157,0.0,1000,1.0,0.00035233968484729163,-0.80918791117711,-0.11179977827653576,0.8312852328112271,5.816152969314258,0.004523458727087453,-2.5141654014587402,0.4897520693970028,0.9999027517683474,-47.5,0.0018662028,2.3204150199890137,0.017282712477556562,-0.006085683368155081,-0.00688366,3.7274241,0.0,0.9221260484509397,0.7688339026254698,2100,-2.2040474722856676,-0.2216874429313581
3.375,-0.07379553910566028,3.552713678800501e-17,1000,1.0,0.00016557974244786483,-2.120729423295899,-0.11768397713319553,0.7737825761490619,2.2798561601810805,0.004069059578502995,-2.6911096572875977,0.4918435222231142,0.9999061049561162,-50.0,0.0022522332,2.275373697280884,0.023194201374640358,0.0004033241208258973,-0.0070755724,3.729781,-0.0050000000000000044,0.9633954617775942,2.6121042550213307,2120,-3.15215074178205,-0.2216874429313581
3.375,-0.12264094549953006,0.0,1000,1.0,0.0006952272525160142,-0.8485355074424478,-0.11179977827653574,0.7694459657503385,6.147170641540882,0.004523458727087453,-2.598480224609375,0.4883362165536708,0.9999164648677706,-47.5,0.0016868713,2.2791008949279785,0.01959401826471652,0.0032239630634739763,-0.006857896,3.7292533,0.0,0.850168736143269,0.9082739584881196,2140,-1.1590710976604082,-0.2216874429313581
3.375,-0.08106613986875164,1.7763568394002505e-17,1000,1.0,0.0004540435203544598,-3.9681788080395686,-0.11179977827653576,0.7981156795980228,5.6656458751582806,0.004523458727087453,-4.222198486328125,0.5866390685357212,0.9999132390998771,-47.5,0.003920461,2.425943613052368,0.038302729802776755,0.00017777443244951875,-0.012948695,3.7289858,0.0,0.900173669768855,4.033830345353433,2160,-3.0325759549240665,-0.2216874429313581
2.25,-0.17398240486113353,0.0,1000,1.0,0.00030536848895554866,-0.8020420862794336,-0.11179977827653576,0.8550394091520243,6.411493884656416,0.004523458727087453,-3.160611867904663,0.46530558661898114,0.999894767699426,-47.5,0.0008269937,2.6032111644744873,0.01713545710803032,0.002001498221261777,-0.004474868,3.73593,0.0,0.9368529819064308,0.7960374248284494,2180,-1.573161001042111,-0.2216874429313581
2.25,-0.24672304353443905,0.0,1000,1.0,0.0004103162905125887,-1.0676489265518707,-0.11179977827653574,0.8634499847526013,5.7754166039062955,0.004523458727087454,-3.113126754760742,0.4793977873358881,0.9998917880484036,-47.5,0.0019232328,2.2959370613098145,0.018101768312020747,0.0018780798290514032,-0.0065732915,3.7373343,0.0,0.9150956062054061,1.0288285613968713,2200,-1.9430460487119443,-0.2216874429313581
2.25,-0.17065384586807342,0.0,1000,1.0,0.00013482000564960891,-1.096528304415859,-0.11768397713319553,0.8560165382814825,1.5411888877169195,0.004069059578502995,-3.2645177841186523,0.6068572913102208,0.9998864870273713,-50.0,0.0022240644,2.484470844268799,0.025172108305370762,-0.0009496345803365029,-0.006635974,3.736513,-0.0050000000000000044,0.970671998459625,2.0977887982977594,2220,-2.9054549025042515,-0.2216874429313581
2.25,-0.13917030372133013,0.0,1000,1.0,0.0007301696612810841,-3.2071103147394173,-0.11179977827653574,0.6961898982524497,5.374435924601669,0.004523458727087453,-4.041521072387695,0.54357873117803,0.9999252410704307,-47.5,0.0021976137,2.3732545375823975,0.026574591200944755,0.007850273293155128,-0.005797265,3.7246375,0.0,0.8388589408844482,3.669207606634776,2240,-1.8336660894916526,-0.2216874429313581
2.25,-0.12374212688440457,-1.4210854715202004e-17,1000,1.0,0.0006632899039269787,-2.6703228256852523,-0.10591557941987598,0.7381559190969054,4.938437084059848,0.0049086102833024794,-2.8806819915771484,0.5747095505217262,0.9999253651022258,-45.0,0.0028555358,3.534646987915039,0.028685911961883873,-0.003646606165601947,-0.00873567,3.7120466,0.0,0.8668828063120473,2.5300810551216153,2260,-1.6025853517387876,-0.2216874429313581
3.375,-0.07639271521079354,2.842170943040401e-17,1000,1.0,0.0007143027064515988,-0.8534986492533665,-0.10591557941987596,0.6463766547077345,4.447184759794445,0.0049086102833024794,-2.8274898529052734,0.5390140275204476,0.9999349680820816,-45.0,0.006825058,2.262873888015747,0.01983557588165627,-0.004493523271613784,-0.01502762,3.7057252,0.0,0.8545829474167811,0.7787775054731825,2280,-1.4984598997051857,-0.2216874429313581
3.375,-0.1112992647299543,8.526512829121202e-17,1000,1.0,0.0012552233372162256,-0.9569136738290535,-0.10591557941987598,0.4741533094706648,4.219870319919247,0.0049086102833024794,-2.497342586517334,0.4976856988440775,0.9999455420930153,-45.0,0.001615737,2.1699271202087402,0.01595111368531539,0.002452479509090876,-0.0070778895,3.7134216,0.0,0.7445362333461214,0.9092589871211689,2300,-1.8535513301075073,-0.2216874429313581
2.25,-0.10475064356671646,-2.1316282072803006e-17,1000,1.0,0.0005923393287283065,-1.0393022739962146,-0.11179977827653576,0.7243569267687494,4.819664081934756,0.004523458727087453,-2.830540657043457,0.502374863437895,0.9999225706511973,-47.5,0.00091184094,2.3450398445129395,0.01840800576852565,-0.0028062180070782114,-0.0036796224,3.7118988,0.0,0.8718865310680429,0.9517724529298787,2320,-3.436998444782152,-0.2216874429313581
3.375,-0.10278503254905809,9.947598300641403e-17,1000,1.0,0.00011987977953466683,-2.367539182732062,-0.11768397713319553,0.935542903725668,6.203365764862102,0.004069059578502995,-2.785642147064209,0.5248105609134451,0.9998420967093116,-50.0,0.010785605,2.688204765319824,0.0223321591213113,0.006797956668420337,-0.051441092,3.7031178,-0.0050000000000000044,0.9711821193661995,3.4648851414108655,2340,-3.003586810392635,-0.2216874429313581
3.375,-0.04371341671455593,-3.552713678800501e-17,1000,1.0,3.5436025545039145e-05,-0.8180713470222162,-0.11768397713319553,0.9451224556448261,3.1617708922592187,0.004069059578502995,-3.0716471672058105,0.5143911813175759,0.9998282821151132,-50.0,0.0026918647,2.1164162158966064,0.018669772664757875,-0.004190047476822953,-0.009998144,3.7014408,-0.0050000000000000044,0.9912920330242281,0.7420493065549766,2360,-3.3834698601074025,-0.2216874429313581
3.375,-0.10649708407255822,0.0,1000,1.0,2.3724361028728775e-05,-1.0300269631379313,-0.11768397713319553,0.981939065388471,3.972242032862768,0.004069059578502995,-2.6901016235351562,0.509696702209004,0.9997167269016516,-50.0,0.0034582214,2.079792022705078,0.019068973054213144,-0.0008746399768163621,-0.012060811,3.6992655,-0.0050000000000000044,0.9943124229516664,0.9711390745212579,2380,-3.6432075633625587,-0.2216874429313581
3.375,-0.05572467348282226,0.0,1000,1.0,2.7734644463079618e-05,-0.8520740242345348,-0.11768397713319553,0.9810784614641752,3.844285075388455,0.004069059578502995,-2.7049267292022705,0.5388060770360876,0.9997210517618507,-50.0,0.0023200922,2.404026508331299,0.019120255934531087,-0.004097332901788691,-0.008088391,3.6956964,-0.0050000000000000044,0.9934791874879303,0.8403727693726779,2400,-3.7527623549672704,-0.2216874429313581
3.375,-0.11844621359021403,-4.9737991503207014e-17,1000,1.0,1.0427483328647672e-05,-0.9618518867864554,-0.11768397713319553,0.9936519761667013,3.069205077325346,0.004069059578502995,-2.592402935028076,0.5185852833514092,0.9995103792395124,-50.0,0.0018300355,2.494633674621582,0.017850482490069278,0.006083183839651475,-0.008707603,3.6918106,-0.0050000000000000044,0.9975109631974527,1.6012638741884102,2420,-2.792561894497881,-0.2216874429313581
2.25,-0.2329807779637631,-5.684341886080802e-17,1000,1.0,0.0005789638070162587,-1.1510683795497338,-0.11179977827653576,0.8177351650504526,6.420242779130296,0.004523458727087453,-2.8389673233032227,0.529436339744625,0.9999048639588833,-47.5,0.0010870547,2.241720676422119,0.019315053712445414,0.0008891507054331285,-0.0050929855,3.6944451,0.0,0.8728427023090685,1.1030537015586657,2440,-1.42490132024576,-0.2216874429313581
2.25,-0.15660369395907037,-7.815970093361102e-17,1000,1.0,0.001713108690093713,-0.7490997446165917,-0.1000313805632162,0.5893570598525099,3.9759814071179425,0.005224514247148072,-2.6104559898376465,0.48469877008357243,0.999941484772582,-42.5,0.0023827981,2.4532697200775146,0.015710863601881685,0.0037108432690798384,-0.009115661,3.6938224,0.0,0.6870266347867228,0.751207291667206,2460,-1.0090834436785343,-0.2216874429313581
2.25,-0.14807063846371601,1.4210854715202004e-17,1000,1.0,0.00027938798950645385,-1.2013671618015298,-0.11179977827653576,0.8237390115736288,4.945594950648689,0.004523458727087453,-2.7453184127807617,0.542182413564163,0.9999047705304197,-47.5,0.0028984335,2.2692995071411133,0.021830190136806746,0.0007984886816092933,-0.0066299643,3.6855311,0.0,0.938246848202484,1.0993656698786827,2480,-2.116292723027801,-0.2216874429313581
2.25,-0.2424175446794834,2.842170943040401e-17,1000,1.0,0.00014831151939293213,-1.142959898314681,-0.11768397713319553,0.8609276914491798,2.5561965920523573,0.004069059578502995,-2.8969857692718506,0.48967081499317205,0.9998831747207869,-50.0,0.0033776104,2.0944859981536865,0.016957665367686746,0.009003378012479826,-0.012150209,3.6658866,-0.0050000000000000044,0.9684022157017107,1.0089658050708659,2500,-4.010921343468684,-0.2216874429313581
2.25,-0.12355782003933564,-7.105427357601002e-18,1000,1.0,1.8948367927247397e-05,-1.042876648010799,-0.11768397713319553,0.9871642175108422,3.1895990262529454,0.004069059578502995,-3.0460870265960693,0.5228704094387691,0.9996366317530462,-50.0,0.0029003583,2.089348793029785,0.01967252347485343,-0.004578398376403239,-0.006411575,3.6574368,-0.0050000000000000044,0.9953492381077569,0.7620904090654591,2520,-2.978096072404807,-0.2216874429313581
3.375,-0.13655018874281086,4.263256414560601e-17,1000,1.0,0.0005259643653463239,-0.8706499820196762,-0.11179977827653576,0.7877083075482123,6.106015449709902,0.004523458727087453,-2.7356820106506348,0.5169017576427387,0.9999115034144399,-47.5,0.008812028,2.7407636642456055,0.018929095307529353,0.005347640432059085,-0.02334031,3.660378,0.0,0.8897140337574488,0.8948518179516661,2540,-1.1128281047102881,-0.2216874429313581
