Beta,_mean_obs,_std_discrew,_lr_multiplier,NewPolicyLoss,_min_adv,_std_obs,_MeanReward,_max_obs,_mean_discrew,_max_discrew,PolicyEntropy,KL,BaselineLoss,_max_adv,_Episode,CriticLoss,_min_obs,_std_act,_min_discrew,_min_act,_mean_adv,_mean_act,_max_act,_std_adv,Steps
3.375,0.0009046723167966846,4.521909762222106e-06,1.0,-0.17653787,-7.502829783467973,0.010896549455004173,-2.1,0.2866703700714159,-0.0005678965523157075,0.0,2.4989011,0.0036183007,3.1714523216830666e-06,2.1418739934744866,2720,0.6002797,-0.3127871422811721,0.4162999594331044,-0.018875649862735155,-3.2576184272766113,-3.552713678800501e-18,0.022281202978629153,3.6297287940979004,0.9988488992259101,1000
3.375,0.012398456687299646,4.534581868595629e-06,1.0,-0.18002404,-7.38616758622294,0.009511039456974749,-2.05,0.2914624605587489,-0.0006274393367536191,0.0,2.480249,0.005379026,3.1543440929322693e-06,2.6451098963664728,2740,0.6095918,-0.2896006004982794,0.4188125662246641,-0.014925125000000013,-3.7282087802886963,-3.552713678800501e-17,0.011817699715611524,3.6741204261779785,0.9987830665676083,1000
3.375,-0.0069010778061597555,3.5722289933807327e-06,1.0,-0.17829455,-8.587945800008038,0.00961456115115102,-1.8,0.30991552743075446,-0.0004332183540448777,0.0,2.4746525,0.0040896595,2.6294252403715504e-06,3.5651357338410055,2760,0.6037368,-0.3019271591807962,0.43390369745763696,-0.019227045959573495,-4.121364593505859,7.105427357601002e-18,-0.0038871250841766595,3.713606357574463,0.9988136292614986,1000
3.375,0.0006219688334978254,2.662249931851163e-06,1.0,-0.17977442,-8.17404000684523,0.008705880974129136,-1.65,0.27992691804787323,-0.00029373245642456335,0.0,2.4710217,0.0051096436,1.8422557582212356e-06,3.9709998318855297,2780,0.6071442,-0.28319297645427327,0.42423767467741424,-0.014925125000000013,-3.0373332500457764,2.842170943040401e-17,0.01852819155040197,3.384178400039673,0.9985356667560195,1000
3.375,-0.009883780375974706,4.196939642733348e-06,1.0,-0.17965728,-9.192522446364146,0.00919477902093,-1.85,0.26493208415152364,-0.0004924615157752782,0.0,2.4471533,0.004681717,2.860557036956856e-06,2.879407616201742,2800,0.6059995,-0.2985848728168053,0.4317352023075056,-0.019850499375000018,-3.8715438842773438,8.881784197001253e-18,-0.004919110473128967,3.374220848083496,0.9987928988027204,1000
3.375,0.0019805229624626154,3.0014421649434865e-06,1.0,-0.17992932,-9.76575823980476,0.008847145118717667,-1.6,0.27081949850321774,-0.00036223025705119896,0.0,2.4373257,0.004986765,2.185923093403886e-06,3.116124045308501,2820,0.6059115,-0.29668650044156675,0.4554745762971645,-0.019358392552506556,-4.099411487579346,0.0,0.006074745890102349,4.003696441650391,0.9985955465564057,1000
3.375,-0.012399098938190089,4.828245784240848e-06,1.0,-0.17861098,-6.1147770999462985,0.010373083129650521,-2.05,0.3219337106712067,-0.0008237298042237513,0.0,2.4190292,0.0039026646,2.9494355018131415e-06,2.564435899541132,2840,0.6017347,-0.3033357508171987,0.43034421077649737,-0.014925125000000013,-3.2592384815216064,3.1974423109204506e-17,0.005736060607829131,3.609178304672241,0.998680011188003,1000
5.0625,-0.009992344279342117,2.9575527010152404e-06,1.0,-0.17969254,-9.730272825533097,0.00908560446050315,-1.9,0.297665816833446,-0.0003142506250000003,0.0,2.410443,0.00654191,1.8675645684966818e-06,4.840831499867571,2860,0.60457593,-0.3013548184621338,0.43835544799952403,-0.014925125000000013,-3.9046032428741455,-2.842170943040401e-17,0.0017657428067177534,3.981658935546875,0.9984317203777264,1000
5.0625,-0.0017867840678723935,3.1723267548480794e-06,1.0,-0.17556599,-9.220946779414971,0.010423636631111967,-1.8,0.3133565446767786,-0.00045610525397732604,0.0,2.409783,0.0029968428,2.012655322163031e-06,3.6534921726169713,2880,0.59333575,-0.3154266793657787,0.4082755809604373,-0.014925125000000013,-3.048031806945801,0.0,0.03441522003593855,3.811795949935913,0.9986307723309302,1000
5.0625,-0.0029690430361057145,3.1489755957056927e-06,1.0,-0.17865483,-9.168871510096608,0.010647211228190113,-1.9,0.3082961452877904,-0.00032417575000000026,0.0,2.4078403,0.0024196967,2.1519925791543457e-06,3.4865184829223677,2900,0.60241246,-0.2943965863170328,0.4186335575543893,-0.014925125000000013,-3.4107353687286377,-7.105427357601002e-18,0.011120862163428683,4.64937162399292,0.9985968057892017,1000
5.0625,0.0053770326610982425,2.4440960727339877e-06,1.0,-0.17932615,-8.529842319296463,0.008642862519056738,-1.55,0.280060458759909,-0.0002543756250000002,0.0,2.409584,0.0026492116,1.6137084796416322e-06,3.87930178840213,2920,0.6030504,-0.3034492571445724,0.4136422528275889,-0.014925125000000013,-3.8003578186035156,3.552713678800501e-18,0.019060622570221314,3.26078200340271,0.9984228620469073,1000
5.0625,0.0010932672953475827,3.3591603555557724e-06,1.0,-0.17841178,-8.706055463027052,0.00844817364713607,-1.6,0.306107694574115,-0.0004851299925046524,0.0,2.413195,0.001985959,2.258079673505553e-06,3.698124220874216,2940,0.599298,-0.276291979387922,0.39815504923158407,-0.018935505289858833,-3.5666279792785645,5.684341886080802e-17,0.020976273739477618,3.2440762519836426,0.9986238780928001,1000
5.0625,0.0003572072959234183,3.665186605668884e-06,1.0,-0.17868944,-7.841121973076642,0.009222260148031581,-1.9,0.30155857930760166,-0.000460212014629421,0.0,2.4024608,0.0033226118,2.4345395619998597e-06,2.7816491959941803,2960,0.59945494,-0.28688148229589666,0.424817524101711,-0.019141650680254186,-3.9828827381134033,0.0,0.029522078477311878,4.252755641937256,0.9986629316707671,1000
5.0625,0.01335832426875064,5.46742178820481e-06,1.0,-0.17897041,-7.116049421098638,0.011144539974047874,-2.35,0.3011926141205234,-0.0007019135569187653,0.0,2.4036055,0.0026277106,3.369517609528413e-06,3.1219194423459014,2980,0.5997389,-0.3057059909329737,0.4294676033909002,-0.01951670734177184,-3.9383254051208496,3.552713678800501e-18,0.026310539952246473,3.918640375137329,0.998849059751878,1000
5.0625,0.01373436552867517,2.628190968212255e-06,1.0,-0.17764717,-9.261065419343941,0.009499927403519346,-1.75,0.2700639946214685,-0.0002843505000000003,0.0,2.413548,0.0035862413,1.2540312424718668e-06,4.849436925042728,3000,0.5956958,-0.2880153015679302,0.42623750486330303,-0.014925125000000013,-3.1562414169311523,7.105427357601002e-18,0.031229513103840874,3.8151795864105225,0.9983425810941625,1000
